feature,score
"['CPIAUCSL', 'EXCHUS', '정책금리']",-7.06071808
"['상품수지', 'DGORDER', 'EXCHUS']",-7.068597142
"['FEDFUNDS', 'EXCHUS', 'XTEXVA01CNM667S']",-7.070224808
"['FEDFUNDS', 'UMCSENT', 'EXCHUS']",-7.083131154
"['FEDFUNDS', 'GACDFSA066MSFRBPHI', 'XTIMVA01KRM667S']",-7.091574638
"['HOUST', 'FEDFUNDS', 'EXCHUS']",-7.091820415
"['상품수지', 'CPIAUCSL', 'EXCHUS']",-7.097367434
"['Volume', 'EXCHUS', 'LRUNTTTTKRM156S']",-7.09770028
"['TWEXBMTH', '수출물가지수', 'EXCHUS']",-7.098244474
"['CSUSHPINSA', 'DGORDER', 'FEDFUNDS']",-7.119914693
"['CSUSHPINSA', 'LREMTTTTUSM156S', 'HSN1F']",-7.12941978
"['FEDFUNDS', 'EXCHUS', '정책금리']",-7.131826037
"['T10Y2YM', 'PPIACO', 'EXCHUS']",-7.13408671
"['UNRATE', 'INDPRO', 'FEDFUNDS']",-7.13538763
"['PPIACO', 'EXJPUS', 'EXCHUS']",-7.139766933
"['경상수지', 'TWEXBMTH', 'FEDFUNDS']",-7.141015833
"['TCU', 'INDPRO', 'EXCHUS']",-7.141433741
"['RMFSL', '서울아파트매매가격지수', 'AMBNS']",-7.153290775
"['HOUST', 'AMBNS', 'EXCHUS']",-7.15331441
"['UNRATENSA', 'FEDFUNDS', '환율평균']",-7.157048906
"['NEWORDER', 'EXCHUS', 'XTEXVA01CNM667S']",-7.157373447
"['UNRATE', 'LREMTTTTUSM156S', 'HSN1F']",-7.162706123
"['CSUSHPINSA', 'LREMTTTTUSM156S', 'EXCHUS']",-7.164030183
"['CPIAUCSL', '서울아파트매매가격지수', 'EXCHUS']",-7.170931863
"['RMFSL', 'UMCSENT', '서울아파트매매가격지수']",-7.177247847
"['EXJPUS', 'EXCHUS', '한국실업률']",-7.181255397
"['상품수지', 'HOUST', 'EXCHUS']",-7.20608705
"['서울아파트매매가격지수', 'EXKOUS', 'EXCHUS']",-7.207155126
"['상품수지', 'T10Y2YM', 'EXCHUS']",-7.20735259
"['INDPRO', 'HSN1F', 'FEDFUNDS']",-7.212487393
"['경상수지', 'INDPRO', 'FEDFUNDS']",-7.214676044
"['EXCHUS', '정책금리', '환율평균']",-7.22447726
"['ISM_PMI_Actual', 'PPIACO', 'FEDFUNDS']",-7.227835186
"['경상수지', 'EXCHUS', 'XTEXVA01CNM667S']",-7.229890314
"['Volume', 'EXCHUS', '한국실업률']",-7.231265491
"['NEWORDER', 'LREMTTTTUSM156S', '정책금리']",-7.232347535
"['EXJPUS', 'EXCHUS', 'IR3TCD01KRM156N']",-7.241207903
"['INDPRO', 'EXCHUS', 'XTIMVA01KRM667S']",-7.24818253
"['TCU', 'HOUST', 'EXCHUS']",-7.248674266
"['UNRATENSA', 'RMFSL', '서울아파트매매가격지수']",-7.250871705
"['UMCSENT', 'EXCHUS', '환율평균']",-7.251088919
"['CSUSHPINSA', 'LREMTTTTUSM156S', 'UNRATENSA']",-7.260568198
"['PPIACO', 'EXCHUS', '환율평균']",-7.265163585
"['CPIAUCSL', 'EXCHUS', 'LRUNTTTTKRM156S']",-7.26620958
"['T10Y2YM', 'TCU', 'EXCHUS']",-7.26688601
"['Volume', 'EXCHUS', '정책금리']",-7.267758171
"['DGORDER', 'PPIACO', 'EXCHUS']",-7.278549612
"['AMBNS', 'EXCHUS', '정책금리']",-7.279482367
"['EXJPUS', 'EXCHUS', '환율평균']",-7.280320977
"['경상수지', 'CPIAUCSL', 'EXCHUS']",-7.281844662
"['UNRATE', 'LREMTTTTUSM156S', 'EXCHUS']",-7.291624228
"['경상수지', 'HOUST', 'EXCHUS']",-7.307709315
"['T10Y2YM', 'NEWORDER', 'EXCHUS']",-7.310906116
"['TCU', 'EXCHUS', '환율평균']",-7.321953764
"['UNRATENSA', '서울아파트매매가격지수', '수출물가지수']",-7.32259084
"['LREMTTTTUSM156S', 'PPIACO', '한국실업률']",-7.325204654
"['FEDFUNDS', 'GACDFSA066MSFRBPHI', '환율평균']",-7.326548682
"['TCU', 'CPIAUCSL', 'EXCHUS']",-7.329181034
"['상품수지', 'INDPRO', 'FEDFUNDS']",-7.334528592
"['NEWORDER', 'FEDFUNDS', 'UMCSENT']",-7.335540991
"['HOUST', 'EXCHUS', 'XTIMVA01KRM667S']",-7.345828443
"['서울아파트매매가격지수', 'AMBNS', 'EXCHUS']",-7.350355202
"['NEWORDER', 'CSUSHPINSA', 'FEDFUNDS']",-7.35429268
"['LREMTTTTUSM156S', 'HOUST', 'HSN1F']",-7.362824619
"['UNRATE', '서울아파트매매가격지수', 'IR3TCD01KRM156N']",-7.363917514
"['EXJPUS', 'EXCHUS', '정책금리']",-7.365298486
"['ISM_PMI_Actual', '정책금리', 'GACDFSA066MSFRBPHI']",-7.369552659
"['DGORDER', 'AMBNS', 'EXCHUS']",-7.372429757
"['LREMTTTTUSM156S', 'UNRATENSA', 'HOUST']",-7.375987694
"['TWEXBMTH', 'RMFSL', 'EXCHUS']",-7.381966256
"['DGORDER', 'HSN1F', 'FEDFUNDS']",-7.407427556
"['UNRATENSA', 'INDPRO', 'FEDFUNDS']",-7.409485532
"['PPIACO', 'FEDFUNDS', 'TOTALSA']",-7.416427
"['NEWORDER', 'DGORDER', 'EXCHUS']",-7.422841462
"['LREMTTTTUSM156S', '정책금리', 'XTIMVA01KRM667S']",-7.433919791
"['T10Y2YM', 'RMFSL', '서울아파트매매가격지수']",-7.444136851
"['Volume', 'EXCHUS', 'XTIMVA01KRM667S']",-7.452464545
"['DGORDER', 'EXCHUS', '환율평균']",-7.478540963
"['DGORDER', 'EXCHUS', 'XTIMVA01KRM667S']",-7.478656777
"['UNRATE', 'FEDFUNDS', '환율평균']",-7.480850542
"['T10Y2YM', 'LREMTTTTUSM156S', 'HSN1F']",-7.48432351
"['CPIAUCSL', 'EXJPUS', 'EXCHUS']",-7.48937876
"['INDPRO', 'FEDFUNDS', 'EXJPUS']",-7.493310891
"['DGORDER', 'INDPRO', 'FEDFUNDS']",-7.502525985
"['NEWORDER', 'EXCHUS', '한국실업률']",-7.50596246
"['TWEXBMTH', 'EXCHUS', 'GACDFSA066MSFRBPHI']",-7.513558959
"['DGORDER', 'TCU', 'EXCHUS']",-7.5150815
"['LREMTTTTUSM156S', 'HSN1F', 'XTIMVA01KRM667S']",-7.519208328
"['상품수지', 'TCU', 'EXCHUS']",-7.523002615
"['EXJPUS', 'EXCHUS', 'XTIMVA01KRM667S']",-7.5235048
"['CSUSHPINSA', 'AMBNS', 'EXCHUS']",-7.524167482
"['정책금리', 'GACDFSA066MSFRBPHI', 'LRUNTTTTKRM156S']",-7.538916384
"['Volume', 'FEDFUNDS', 'EXCHUS']",-7.545065075
"['Volume', 'LREMTTTTUSM156S', 'PPIACO']",-7.556478939
"['상품수지', 'LREMTTTTUSM156S', 'HSN1F']",-7.570575559
"['AMBNS', 'EXCHUS', '환율평균']",-7.590368014
"['경상수지', 'EXCHUS', '정책금리']",-7.590576807
"['CPIAUCSL', 'AMBNS', 'EXCHUS']",-7.601155851
"['T10Y2YM', 'EXCHUS', 'LRUNTTTTKRM156S']",-7.611934557
"['LREMTTTTUSM156S', 'UNRATENSA', 'IR3TCD01KRM156N']",-7.614103628
"['경상수지', 'DGORDER', 'EXCHUS']",-7.616161808
"['Volume', '서울아파트매매가격지수', 'EXCHUS']",-7.61844897
"['Volume', 'INDPRO', 'FEDFUNDS']",-7.622986133
"['T10Y2YM', '서울아파트매매가격지수', 'EXCHUS']",-7.660461283
"['EXCHUS', '정책금리', 'IR3TCD01KRM156N']",-7.667027042
"['서울아파트매매가격지수', 'EXCHUS', 'LRUNTTTTKRM156S']",-7.67852876
"['EXCHUS', 'LRUNTTTTKRM156S', '한국실업률']",-7.727065313
"['PPIACO', 'EXCHUS', 'LRUNTTTTKRM156S']",-7.73783018
"['INDPRO', 'FEDFUNDS', '한국실업률']",-7.753790116
"['UMCSENT', '서울아파트매매가격지수', 'EXCHUS']",-7.760774515
"['Volume', '상품수지', 'EXCHUS']",-7.777223007
"['RMFSL', 'HOUST', '서울아파트매매가격지수']",-7.780872688
"['EXCHUS', '한국실업률', 'IR3TCD01KRM156N']",-7.788442198
"['RMFSL', 'HSN1F', '서울아파트매매가격지수']",-7.803559868
"['NEWORDER', 'EXCHUS', '환율평균']",-7.816242131
"['LREMTTTTUSM156S', 'HSN1F', '한국실업률']",-7.842031525
"['NEWORDER', 'EXJPUS', 'EXCHUS']",-7.843983529
"['LREMTTTTUSM156S', 'UNRATENSA', 'EXCHUS']",-7.851069762
"['RMFSL', '서울아파트매매가격지수', 'XTIMVA01KRM667S']",-7.852896118
"['RMFSL', '서울아파트매매가격지수', 'EXJPUS']",-7.864386598
"['경상수지', 'T10Y2YM', 'EXCHUS']",-7.865553701
"['Volume', 'FEDFUNDS', '한국실업률']",-7.867221022
"['LREMTTTTUSM156S', 'HSN1F', 'EXJPUS']",-7.869287078
"['EXCHUS', 'LRUNTTTTKRM156S', '환율평균']",-7.870660784
"['FEDFUNDS', 'EXCHUS', '환율평균']",-7.871817665
"['LREMTTTTUSM156S', 'PPIACO', 'LRUNTTTTKRM156S']",-7.872900536
"['NEWORDER', 'FEDFUNDS', 'EXKOUS']",-7.882401262
"['상품수지', 'PPIACO', 'EXCHUS']",-7.894987613
"['NEWORDER', 'LREMTTTTUSM156S', 'PPIACO']",-7.899193872
"['FEDFUNDS', 'EXKOUS', '환율평균']",-7.910652321
"['CSUSHPINSA', 'LREMTTTTUSM156S', 'XTIMVA01KRM667S']",-7.921429936
"['서울아파트매매가격지수', 'EXCHUS', 'XTIMVA01KRM667S']",-7.926261483
"['INDPRO', 'FEDFUNDS', '환율평균']",-7.926560067
"['UNRATE', 'LREMTTTTUSM156S', 'EXJPUS']",-7.927313183
"['EXCHUS', 'XTIMVA01KRM667S', 'LRUNTTTTKRM156S']",-7.950881362
"['Volume', 'AMBNS', 'EXCHUS']",-7.951450617
"['CSUSHPINSA', 'LREMTTTTUSM156S', 'EXJPUS']",-7.954010221
"['NEWORDER', 'CPIAUCSL', 'EXCHUS']",-7.961539996
"['경상수지', 'LREMTTTTUSM156S', 'PPIACO']",-7.977709605
"['RMFSL', '서울아파트매매가격지수', '한국실업률']",-7.984068391
"['UNRATE', 'LREMTTTTUSM156S', 'HOUST']",-7.985179439
"['상품수지', 'EXJPUS', 'EXCHUS']",-7.989365468
"['DGORDER', '서울아파트매매가격지수', 'GACDFSA066MSFRBPHI']",-7.994496332
"['EXJPUS', 'EXCHUS', 'LRUNTTTTKRM156S']",-8.005518243
"['상품수지', 'RMFSL', '서울아파트매매가격지수']",-8.006852285
"['경상수지', 'EXCHUS', 'LRUNTTTTKRM156S']",-8.017907431
"['RMFSL', '서울아파트매매가격지수', 'LRUNTTTTKRM156S']",-8.019179833
"['T10Y2YM', 'FEDFUNDS', 'EXCHUS']",-8.027466085
"['RMFSL', '서울아파트매매가격지수', 'IR3TCD01KRM156N']",-8.042254328
"['DGORDER', 'FEDFUNDS', 'EXCHUS']",-8.053500757
"['UNRATE', 'NEWORDER', 'FEDFUNDS']",-8.054221983
"['TCU', 'FEDFUNDS', 'EXKOUS']",-8.061837974
"['TCU', 'PPIACO', 'EXCHUS']",-8.070584531
"['T10Y2YM', 'EXCHUS', 'XTIMVA01KRM667S']",-8.080243251
"['CPIAUCSL', 'UMCSENT', 'EXCHUS']",-8.083334014
"['LREMTTTTUSM156S', 'EXJPUS', 'IR3TCD01KRM156N']",-8.10077682
"['NEWORDER', 'EXCHUS', 'LRUNTTTTKRM156S']",-8.1117583
"['INDPRO', '서울아파트매매가격지수', 'GACDFSA066MSFRBPHI']",-8.111971939
"['EXCHUS', 'LRUNTTTTKRM156S', 'IR3TCD01KRM156N']",-8.119600769
"['LREMTTTTUSM156S', 'UNRATENSA', 'XTIMVA01KRM667S']",-8.123840781
"['상품수지', '서울아파트매매가격지수', '수출물가지수']",-8.126054647
"['PPIACO', 'EXCHUS', 'XTIMVA01KRM667S']",-8.141806991
"['LREMTTTTUSM156S', 'PPIACO', 'XTIMVA01KRM667S']",-8.143645894
"['FEDFUNDS', 'EXCHUS', '한국실업률']",-8.148777344
"['HOUST', 'FEDFUNDS', '환율평균']",-8.14924067
"['FEDFUNDS', 'EXCHUS', 'IR3TCD01KRM156N']",-8.180205528
"['RMFSL', 'FEDFUNDS', '서울아파트매매가격지수']",-8.18395532
"['경상수지', 'TCU', 'EXCHUS']",-8.196030186
"['Volume', 'NEWORDER', 'EXCHUS']",-8.210674587
"['ISM_PMI_Actual', 'TCU', '서울아파트매매가격지수']",-8.217394743
"['LREMTTTTUSM156S', 'UNRATENSA', 'EXJPUS']",-8.233091533
"['경상수지', 'RMFSL', '서울아파트매매가격지수']",-8.234464865
"['DGORDER', '서울아파트매매가격지수', 'EXCHUS']",-8.248838724
"['CSUSHPINSA', 'LREMTTTTUSM156S', 'IR3TCD01KRM156N']",-8.25734594
"['FEDFUNDS', 'TOTALSA', 'XTIMVA01KRM667S']",-8.259555612
"['AMBNS', 'EXCHUS', 'LRUNTTTTKRM156S']",-8.259649468
"['경상수지', 'UNRATE', 'LREMTTTTUSM156S']",-8.26165752
"['CSUSHPINSA', 'LREMTTTTUSM156S', 'HOUST']",-8.270541149
"['PPIACO', 'AMBNS', 'EXCHUS']",-8.278561418
"['경상수지', 'EXCHUS', 'IR3TCD01KRM156N']",-8.294458243
"['Volume', 'CPIAUCSL', 'EXCHUS']",-8.295930816
"['LREMTTTTUSM156S', 'HOUST', '정책금리']",-8.296665278
"['T10Y2YM', 'DGORDER', 'FEDFUNDS']",-8.297520964
"['상품수지', '서울아파트매매가격지수', 'IR3TCD01KRM156N']",-8.308623592
"['경상수지', 'CSUSHPINSA', 'LREMTTTTUSM156S']",-8.314281204
"['RMFSL', '서울아파트매매가격지수', '정책금리']",-8.322861085
"['경상수지', 'EXJPUS', 'EXCHUS']",-8.324114069
"['경상수지', 'FEDFUNDS', '한국실업률']",-8.327706489
"['LREMTTTTUSM156S', 'HSN1F', 'EXCHUS']",-8.330306664
"['FEDFUNDS', 'LRUNTTTTKRM156S', '한국실업률']",-8.333516508
"['상품수지', 'EXCHUS', '정책금리']",-8.34431481
"['Volume', 'RMFSL', '서울아파트매매가격지수']",-8.351080174
"['상품수지', '서울아파트매매가격지수', 'EXCHUS']",-8.354534866
"['LREMTTTTUSM156S', 'HSN1F', 'LRUNTTTTKRM156S']",-8.357207506
"['Volume', '경상수지', 'EXCHUS']",-8.362265346
"['상품수지', 'EXCHUS', 'XTIMVA01KRM667S']",-8.364755572
"['FEDFUNDS', 'EXCHUS', 'LRUNTTTTKRM156S']",-8.379265368
"['LREMTTTTUSM156S', 'TCU', 'FEDFUNDS']",-8.380632966
"['AMBNS', 'EXCHUS', 'IR3TCD01KRM156N']",-8.384321046
"['서울아파트매매가격지수', 'AMBNS', '환율평균']",-8.389134336
"['UNRATE', 'T10Y2YM', 'LREMTTTTUSM156S']",-8.395700682
"['경상수지', 'LREMTTTTUSM156S', 'HSN1F']",-8.404191141
"['CSUSHPINSA', 'RMFSL', '서울아파트매매가격지수']",-8.406969374
"['PPIACO', 'CPIAUCSL', 'EXCHUS']",-8.418282679
"['CPIAUCSL', 'FEDFUNDS', 'EXCHUS']",-8.427242942
"['FEDFUNDS', 'AMBNS', 'EXCHUS']",-8.437791477
"['UNRATE', 'TCU', 'FEDFUNDS']",-8.447576643
"['LREMTTTTUSM156S', 'UMCSENT', 'EXCHUS']",-8.450159937
"['NEWORDER', 'AMBNS', 'EXCHUS']",-8.455748853
"['UNRATENSA', 'TCU', 'FEDFUNDS']",-8.45667813
"['DGORDER', 'HOUST', 'FEDFUNDS']",-8.462373367
"['T10Y2YM', 'FEDFUNDS', '환율평균']",-8.469783669
"['NEWORDER', 'LREMTTTTUSM156S', 'HOUST']",-8.480324372
"['NEWORDER', '서울아파트매매가격지수', 'EXCHUS']",-8.487191624
"['T10Y2YM', 'LREMTTTTUSM156S', 'HOUST']",-8.493267054
"['상품수지', 'EXCHUS', 'IR3TCD01KRM156N']",-8.504689179
"['경상수지', 'PPIACO', 'EXCHUS']",-8.508537912
"['경상수지', 'EXCHUS', '한국실업률']",-8.51576141
"['CPIAUCSL', 'EXCHUS', 'XTIMVA01KRM667S']",-8.517950925
"['T10Y2YM', 'AMBNS', 'EXCHUS']",-8.521344097
"['PPIACO', 'FEDFUNDS', 'EXKOUS']",-8.523771818
"['TCU', '서울아파트매매가격지수', 'GACDFSA066MSFRBPHI']",-8.524032454
"['서울아파트매매가격지수', 'EXJPUS', 'EXCHUS']",-8.531932182
"['INDPRO', 'PPIACO', 'FEDFUNDS']",-8.541146185
"['LREMTTTTUSM156S', 'INDPRO', 'EXCHUS']",-8.542577237
"['RMFSL', '서울아파트매매가격지수', '환율평균']",-8.556229563
"['NEWORDER', 'PPIACO', 'EXCHUS']",-8.561029833
"['FEDFUNDS', 'EXJPUS', 'EXCHUS']",-8.562384901
"['NEWORDER', 'LREMTTTTUSM156S', 'EXJPUS']",-8.577875335
"['PPIACO', 'FEDFUNDS', 'EXCHUS']",-8.581329073
"['상품수지', 'PPIACO', 'FEDFUNDS']",-8.590708851
"['UNRATE', 'LREMTTTTUSM156S', 'IR3TCD01KRM156N']",-8.596158711
"['NEWORDER', 'TCU', 'EXCHUS']",-8.597810796
"['경상수지', 'AMBNS', 'EXCHUS']",-8.619299346
"['상품수지', 'EXCHUS', 'LRUNTTTTKRM156S']",-8.624334402
"['TOTALSA', '서울아파트매매가격지수', 'EXCHUS']",-8.636978933
"['TCU', 'EXJPUS', 'EXCHUS']",-8.650954638
"['TWEXBMTH', 'RMFSL', '서울아파트매매가격지수']",-8.657532281
"['UMCSENT', '서울아파트매매가격지수', '수출물가지수']",-8.661168084
"['PPIACO', 'RMFSL', '서울아파트매매가격지수']",-8.668049774
"['상품수지', 'EXCHUS', '한국실업률']",-8.672333646
"['서울아파트매매가격지수', 'EXJPUS', 'IR3TCD01KRM156N']",-8.676987179
"['AMBNS', 'EXCHUS', '한국실업률']",-8.68711345
"['UNRATE', 'CSUSHPINSA', 'LREMTTTTUSM156S']",-8.690061888
"['상품수지', 'CSUSHPINSA', 'LREMTTTTUSM156S']",-8.690658375
"['상품수지', 'NEWORDER', 'EXCHUS']",-8.69871751
"['TCU', 'EXCHUS', 'XTIMVA01KRM667S']",-8.705966504
"['LREMTTTTUSM156S', 'RMFSL', '서울아파트매매가격지수']",-8.717291511
"['LREMTTTTUSM156S', 'EXCHUS', '환율평균']",-8.764640328
"['LREMTTTTUSM156S', 'TWEXBMTH', 'HSN1F']",-8.773267629
"['UMCSENT', '서울아파트매매가격지수', 'GACDFSA066MSFRBPHI']",-8.781490627
"['TWEXBMTH', 'INDPRO', 'FEDFUNDS']",-8.789280868
"['CSUSHPINSA', 'LREMTTTTUSM156S', '정책금리']",-8.814448053
"['AMBNS', 'EXJPUS', 'EXCHUS']",-8.817140438
"['NEWORDER', 'INDPRO', 'FEDFUNDS']",-8.820019948
"['UNRATE', 'PPIACO', 'FEDFUNDS']",-8.827297011
"['NEWORDER', 'EXCHUS', 'XTIMVA01KRM667S']",-8.828650487
"['UNRATE', 'LREMTTTTUSM156S', 'UNRATENSA']",-8.846738522
"['경상수지', '서울아파트매매가격지수', 'IR3TCD01KRM156N']",-8.858382584
"['NEWORDER', '서울아파트매매가격지수', 'IR3TCD01KRM156N']",-8.877482316
"['UNRATE', 'LREMTTTTUSM156S', '정책금리']",-8.878481275
"['서울아파트매매가격지수', '정책금리', 'IR3TCD01KRM156N']",-8.881469103
"['UNRATE', 'AMBNS', 'EXCHUS']",-8.888219326
"['NEWORDER', 'HSN1F', 'FEDFUNDS']",-8.888366002
"['EXCHUS', 'XTIMVA01KRM667S', '환율평균']",-8.89742842
"['UNRATENSA', '서울아파트매매가격지수', 'IR3TCD01KRM156N']",-8.906141032
"['NEWORDER', '서울아파트매매가격지수', 'GACDFSA066MSFRBPHI']",-8.918336005
"['상품수지', '서울아파트매매가격지수', 'GACDFSA066MSFRBPHI']",-8.951411763
"['AMBNS', 'EXCHUS', 'XTIMVA01KRM667S']",-8.953417575
"['LREMTTTTUSM156S', 'UNRATENSA', '정책금리']",-8.956584206
"['LREMTTTTUSM156S', 'HOUST', 'EXCHUS']",-8.964982694
"['LREMTTTTUSM156S', 'FEDFUNDS', 'IR3TCD01KRM156N']",-8.96591975
"['LREMTTTTUSM156S', 'EXCHUS', 'XTEXVA01CNM667S']",-8.990382777
"['상품수지', 'AMBNS', 'EXCHUS']",-9.017589299
"['경상수지', '서울아파트매매가격지수', 'EXCHUS']",-9.035693515
"['FEDFUNDS', 'EXCHUS', 'XTIMVA01KRM667S']",-9.041146265
"['T10Y2YM', 'NEWORDER', 'LREMTTTTUSM156S']",-9.044534443
"['서울아파트매매가격지수', '한국실업률', 'IR3TCD01KRM156N']",-9.044602236
"['UNRATENSA', 'PPIACO', 'FEDFUNDS']",-9.056674395
"['NEWORDER', 'UNRATENSA', 'FEDFUNDS']",-9.060967993
"['상품수지', 'UNRATE', 'LREMTTTTUSM156S']",-9.064891452
"['CSUSHPINSA', 'TCU', 'FEDFUNDS']",-9.065516718
"['TCU', 'FEDFUNDS', 'EXCHUS']",-9.071821735
"['ISM_PMI_Actual', 'INDPRO', '서울아파트매매가격지수']",-9.074758414
"['UNRATE', 'LREMTTTTUSM156S', 'XTIMVA01KRM667S']",-9.090958408
"['TCU', 'FEDFUNDS', '환율평균']",-9.093647853
"['CSUSHPINSA', 'PPIACO', 'FEDFUNDS']",-9.11653019
"['경상수지', 'FEDFUNDS', 'LRUNTTTTKRM156S']",-9.129076251
"['경상수지', 'NEWORDER', 'EXCHUS']",-9.131450781
"['NEWORDER', 'FEDFUNDS', 'EXCHUS']",-9.132426855
"['경상수지', '상품수지', 'EXCHUS']",-9.145258616
"['TCU', 'HSN1F', 'FEDFUNDS']",-9.166298419
"['ISM_PMI_Actual', 'DGORDER', '서울아파트매매가격지수']",-9.175697533
"['T10Y2YM', 'LREMTTTTUSM156S', 'UNRATENSA']",-9.179050902
"['TCU', '서울아파트매매가격지수', '정책금리']",-9.186985687
"['TCU', 'INDPRO', 'FEDFUNDS']",-9.190658504
"['LREMTTTTUSM156S', '정책금리', 'IR3TCD01KRM156N']",-9.210696566
"['LREMTTTTUSM156S', 'EXJPUS', 'EXCHUS']",-9.219542338
"['LREMTTTTUSM156S', 'HSN1F', 'FEDFUNDS']",-9.235600632
"['T10Y2YM', 'CSUSHPINSA', 'LREMTTTTUSM156S']",-9.238077073
"['상품수지', 'FEDFUNDS', 'EXCHUS']",-9.260535909
"['LREMTTTTUSM156S', 'HOUST', 'EXJPUS']",-9.278020385
"['LREMTTTTUSM156S', 'HOUST', 'XTIMVA01KRM667S']",-9.284404557
"['경상수지', 'EXCHUS', 'XTIMVA01KRM667S']",-9.285584952
"['UMCSENT', '서울아파트매매가격지수', '한국실업률']",-9.320854814
"['상품수지', 'UMCSENT', '서울아파트매매가격지수']",-9.331554419
"['LREMTTTTUSM156S', 'FEDFUNDS', '정책금리']",-9.341636476
"['CSUSHPINSA', 'LREMTTTTUSM156S', 'FEDFUNDS']",-9.346259814
"['경상수지', 'LREMTTTTUSM156S', 'HOUST']",-9.359408488
"['경상수지', '서울아파트매매가격지수', '수출물가지수']",-9.360565857
"['TWEXBMTH', '서울아파트매매가격지수', '수출물가지수']",-9.360740706
"['LREMTTTTUSM156S', 'TCU', 'EXCHUS']",-9.401252042
"['LREMTTTTUSM156S', 'TWEXBMTH', 'HOUST']",-9.409201314
"['PPIACO', '서울아파트매매가격지수', 'EXCHUS']",-9.416439071
"['ISM_PMI_Actual', 'UNRATE', '서울아파트매매가격지수']",-9.419292251
"['LREMTTTTUSM156S', 'DGORDER', 'FEDFUNDS']",-9.422770931
"['FEDFUNDS', '서울아파트매매가격지수', 'EXCHUS']",-9.426240914
"['PPIACO', 'HSN1F', 'FEDFUNDS']",-9.437309661
"['상품수지', 'LREMTTTTUSM156S', 'UNRATENSA']",-9.444767595
"['상품수지', 'LREMTTTTUSM156S', 'HOUST']",-9.454390471
"['FEDFUNDS', 'EXKOUS', 'XTIMVA01KRM667S']",-9.458136087
"['ISM_PMI_Actual', '상품수지', '서울아파트매매가격지수']",-9.491750643
"['Volume', 'UNRATE', 'LREMTTTTUSM156S']",-9.517900681
"['서울아파트매매가격지수', 'EXKOUS', 'IR3TCD01KRM156N']",-9.53124829
"['UNRATE', 'LREMTTTTUSM156S', 'TWEXBMTH']",-9.536709926
"['LREMTTTTUSM156S', 'DGORDER', 'EXCHUS']",-9.578878668
"['서울아파트매매가격지수', '수출물가지수', '정책금리']",-9.579854704
"['상품수지', 'DGORDER', 'FEDFUNDS']",-9.584330902
"['TWEXBMTH', 'EXCHUS', '환율평균']",-9.592905747
"['UNRATE', '서울아파트매매가격지수', 'GACDFSA066MSFRBPHI']",-9.615938046
"['DGORDER', 'FEDFUNDS', '환율평균']",-9.620109147
"['ISM_PMI_Actual', '서울아파트매매가격지수', 'IR3TCD01KRM156N']",-9.625463508
"['UNRATE', 'LREMTTTTUSM156S', '한국실업률']",-9.634633686
"['경상수지', 'LREMTTTTUSM156S', 'UNRATENSA']",-9.640177888
"['UNRATE', 'LREMTTTTUSM156S', 'LRUNTTTTKRM156S']",-9.654163137
"['상품수지', 'LREMTTTTUSM156S', 'EXJPUS']",-9.670740915
"['TOTALSA', '서울아파트매매가격지수', 'AMBNS']",-9.67515376
"['TCU', '서울아파트매매가격지수', 'AMBNS']",-9.67736499
"['TWEXBMTH', '서울아파트매매가격지수', 'EXKOUS']",-9.680700798
"['경상수지', 'FEDFUNDS', 'EXCHUS']",-9.70253806
"['서울아파트매매가격지수', 'GACDFSA066MSFRBPHI', 'IR3TCD01KRM156N']",-9.703003031
"['LREMTTTTUSM156S', 'FEDFUNDS', '환율평균']",-9.73363587
"['LREMTTTTUSM156S', 'EXJPUS', '정책금리']",-9.738640516
"['Volume', 'LREMTTTTUSM156S', 'HOUST']",-9.746555616
"['경상수지', '서울아파트매매가격지수', 'GACDFSA066MSFRBPHI']",-9.778474183
"['FEDFUNDS', 'EXJPUS', '환율평균']",-9.780244091
"['T10Y2YM', '서울아파트매매가격지수', 'IR3TCD01KRM156N']",-9.786208672
"['서울아파트매매가격지수', '수출물가지수', 'IR3TCD01KRM156N']",-9.789628076
"['DGORDER', 'FEDFUNDS', 'LRUNTTTTKRM156S']",-9.792720644
"['Volume', 'LREMTTTTUSM156S', 'HSN1F']",-9.805977241
"['ISM_PMI_Actual', 'UMCSENT', '서울아파트매매가격지수']",-9.825092199
"['ISM_PMI_Actual', 'PPIACO', '서울아파트매매가격지수']",-9.825486615
"['Volume', 'LREMTTTTUSM156S', 'EXCHUS']",-9.838909532
"['Volume', 'DGORDER', 'FEDFUNDS']",-9.852109784
"['UNRATE', 'LREMTTTTUSM156S', 'FEDFUNDS']",-9.866558836
"['ISM_PMI_Actual', '경상수지', '서울아파트매매가격지수']",-9.871961338
"['DGORDER', 'FEDFUNDS', 'EXJPUS']",-9.890282622
"['TWEXBMTH', 'TOTALSA', 'EXCHUS']",-9.892363133
"['상품수지', 'NEWORDER', 'LREMTTTTUSM156S']",-9.902647264
"['Volume', 'LREMTTTTUSM156S', 'UNRATENSA']",-9.907547055
"['LREMTTTTUSM156S', 'TWEXBMTH', 'IR3TCD01KRM156N']",-9.928600489
"['경상수지', 'UMCSENT', '서울아파트매매가격지수']",-9.93173178
"['서울아파트매매가격지수', '정책금리', 'GACDFSA066MSFRBPHI']",-9.937396988
"['서울아파트매매가격지수', '수출물가지수', '한국실업률']",-9.942300483
