,feature,accuracy,precision,recall
10018,"['PPIACO', 'GACDFSA066MSFRBPHI', 'IR3TCD01KRM156N']",0.789473684,0,0
10020,"['PPIACO', 'XTIMVA01KRM667S', 'KORPROINDMISMEI']",0.789473684,0,0
10021,"['PPIACO', 'XTIMVA01KRM667S', 'KORCPIALLMINMEI']",0.789473684,0,0
10022,"['PPIACO', 'XTIMVA01KRM667S', 'LRUNTTTTKRM156S']",0.684210526,0,0
10024,"['PPIACO', 'XTIMVA01KRM667S', 'IR3TCD01KRM156N']",0.789473684,0,0
10026,"['PPIACO', 'KORPROINDMISMEI', 'KORCPIALLMINMEI']",0.789473684,0,0
10027,"['PPIACO', 'KORPROINDMISMEI', 'LRUNTTTTKRM156S']",0.789473684,0,0
10028,"['PPIACO', 'KORPROINDMISMEI', '한국실업률']",0.789473684,0,0
10029,"['PPIACO', 'KORPROINDMISMEI', 'IR3TCD01KRM156N']",0.789473684,0,0
10030,"['PPIACO', 'KORPROINDMISMEI', '환율평균']",0.789473684,0,0
10031,"['PPIACO', 'KORCPIALLMINMEI', 'LRUNTTTTKRM156S']",0.789473684,0,0
10032,"['PPIACO', 'KORCPIALLMINMEI', '한국실업률']",0.789473684,0,0
10033,"['PPIACO', 'KORCPIALLMINMEI', 'IR3TCD01KRM156N']",0.789473684,0,0
10034,"['PPIACO', 'KORCPIALLMINMEI', '환율평균']",0.789473684,0,0
10035,"['PPIACO', 'LRUNTTTTKRM156S', '한국실업률']",0.736842105,0,0
10036,"['PPIACO', 'LRUNTTTTKRM156S', 'IR3TCD01KRM156N']",0.789473684,0,0
10038,"['PPIACO', '한국실업률', 'IR3TCD01KRM156N']",0.789473684,0,0
10040,"['PPIACO', 'IR3TCD01KRM156N', '환율평균']",0.789473684,0,0
10041,"['RMFSL', 'CPIAUCSL', 'HOUST']",0.789473684,0,0
10042,"['RMFSL', 'CPIAUCSL', 'HSN1F']",0.789473684,0,0
10043,"['RMFSL', 'CPIAUCSL', 'FEDFUNDS']",0.789473684,0,0
10044,"['RMFSL', 'CPIAUCSL', 'USSLIND']",0.789473684,0,0
10045,"['RMFSL', 'CPIAUCSL', 'TOTALSA']",0.789473684,0,0
10046,"['RMFSL', 'CPIAUCSL', 'UMCSENT']",0.789473684,0,0
10047,"['RMFSL', 'CPIAUCSL', '서울아파트매매가격지수']",0.789473684,0,0
10048,"['RMFSL', 'CPIAUCSL', 'AMBNS']",0.789473684,0,0
10049,"['RMFSL', 'CPIAUCSL', '수출물가지수']",0.789473684,0,0
10050,"['RMFSL', 'CPIAUCSL', 'EXJPUS']",0.789473684,0,0
10051,"['RMFSL', 'CPIAUCSL', 'EXKOUS']",0.789473684,0,0
10052,"['RMFSL', 'CPIAUCSL', 'EXCHUS']",0.789473684,0,0
10053,"['RMFSL', 'CPIAUCSL', 'XTEXVA01CNM667S']",0.789473684,0,0
10054,"['RMFSL', 'CPIAUCSL', '정책금리']",0.789473684,0,0
10055,"['RMFSL', 'CPIAUCSL', '통화량']",0.789473684,0,0
10056,"['RMFSL', 'CPIAUCSL', 'GACDFSA066MSFRBPHI']",0.789473684,0,0
10057,"['RMFSL', 'CPIAUCSL', 'XTIMVA01KRM667S']",0.789473684,0,0
10058,"['RMFSL', 'CPIAUCSL', 'KORPROINDMISMEI']",0.789473684,0,0
10059,"['RMFSL', 'CPIAUCSL', 'KORCPIALLMINMEI']",0.789473684,0,0
10060,"['RMFSL', 'CPIAUCSL', 'LRUNTTTTKRM156S']",0.789473684,0,0
10061,"['RMFSL', 'CPIAUCSL', '한국실업률']",0.789473684,0,0
10062,"['RMFSL', 'CPIAUCSL', 'IR3TCD01KRM156N']",0.789473684,0,0
10063,"['RMFSL', 'CPIAUCSL', '환율평균']",0.789473684,0,0
10064,"['RMFSL', 'HOUST', 'HSN1F']",0.789473684,0,0
10065,"['RMFSL', 'HOUST', 'FEDFUNDS']",0.789473684,0,0
10066,"['RMFSL', 'HOUST', 'USSLIND']",0.789473684,0,0
10067,"['RMFSL', 'HOUST', 'TOTALSA']",0.789473684,0,0
10068,"['RMFSL', 'HOUST', 'UMCSENT']",0.789473684,0,0
10069,"['RMFSL', 'HOUST', '서울아파트매매가격지수']",0.789473684,0,0
10070,"['RMFSL', 'HOUST', 'AMBNS']",0.789473684,0,0
10071,"['RMFSL', 'HOUST', '수출물가지수']",0.789473684,0,0
10072,"['RMFSL', 'HOUST', 'EXJPUS']",0.789473684,0,0
10073,"['RMFSL', 'HOUST', 'EXKOUS']",0.789473684,0,0
10074,"['RMFSL', 'HOUST', 'EXCHUS']",0.789473684,0,0
10075,"['RMFSL', 'HOUST', 'XTEXVA01CNM667S']",0.789473684,0,0
10076,"['RMFSL', 'HOUST', '정책금리']",0.789473684,0,0
10077,"['RMFSL', 'HOUST', '통화량']",0.789473684,0,0
10079,"['RMFSL', 'HOUST', 'XTIMVA01KRM667S']",0.789473684,0,0
10080,"['RMFSL', 'HOUST', 'KORPROINDMISMEI']",0.789473684,0,0
10081,"['RMFSL', 'HOUST', 'KORCPIALLMINMEI']",0.789473684,0,0
10082,"['RMFSL', 'HOUST', 'LRUNTTTTKRM156S']",0.789473684,0,0
10083,"['RMFSL', 'HOUST', '한국실업률']",0.789473684,0,0
10084,"['RMFSL', 'HOUST', 'IR3TCD01KRM156N']",0.789473684,0,0
10085,"['RMFSL', 'HOUST', '환율평균']",0.789473684,0,0
10086,"['RMFSL', 'HSN1F', 'FEDFUNDS']",0.789473684,0,0
10087,"['RMFSL', 'HSN1F', 'USSLIND']",0.789473684,0,0
10088,"['RMFSL', 'HSN1F', 'TOTALSA']",0.789473684,0,0
10089,"['RMFSL', 'HSN1F', 'UMCSENT']",0.789473684,0,0
10090,"['RMFSL', 'HSN1F', '서울아파트매매가격지수']",0.789473684,0,0
10091,"['RMFSL', 'HSN1F', 'AMBNS']",0.789473684,0,0
10092,"['RMFSL', 'HSN1F', '수출물가지수']",0.789473684,0,0
10093,"['RMFSL', 'HSN1F', 'EXJPUS']",0.789473684,0,0
10096,"['RMFSL', 'HSN1F', 'XTEXVA01CNM667S']",0.789473684,0,0
10097,"['RMFSL', 'HSN1F', '정책금리']",0.789473684,0,0
10098,"['RMFSL', 'HSN1F', '통화량']",0.789473684,0,0
10100,"['RMFSL', 'HSN1F', 'XTIMVA01KRM667S']",0.789473684,0,0
10101,"['RMFSL', 'HSN1F', 'KORPROINDMISMEI']",0.789473684,0,0
10102,"['RMFSL', 'HSN1F', 'KORCPIALLMINMEI']",0.789473684,0,0
10103,"['RMFSL', 'HSN1F', 'LRUNTTTTKRM156S']",0.789473684,0,0
10105,"['RMFSL', 'HSN1F', 'IR3TCD01KRM156N']",0.789473684,0,0
10106,"['RMFSL', 'HSN1F', '환율평균']",0.789473684,0,0
10107,"['RMFSL', 'FEDFUNDS', 'USSLIND']",0.789473684,0,0
10108,"['RMFSL', 'FEDFUNDS', 'TOTALSA']",0.789473684,0,0
10109,"['RMFSL', 'FEDFUNDS', 'UMCSENT']",0.789473684,0,0
10111,"['RMFSL', 'FEDFUNDS', 'AMBNS']",0.789473684,0,0
10112,"['RMFSL', 'FEDFUNDS', '수출물가지수']",0.789473684,0,0
10116,"['RMFSL', 'FEDFUNDS', 'XTEXVA01CNM667S']",0.789473684,0,0
10117,"['RMFSL', 'FEDFUNDS', '정책금리']",0.789473684,0,0
10118,"['RMFSL', 'FEDFUNDS', '통화량']",0.789473684,0,0
10120,"['RMFSL', 'FEDFUNDS', 'XTIMVA01KRM667S']",0.631578947,0,0
10121,"['RMFSL', 'FEDFUNDS', 'KORPROINDMISMEI']",0.789473684,0,0
10122,"['RMFSL', 'FEDFUNDS', 'KORCPIALLMINMEI']",0.789473684,0,0
10123,"['RMFSL', 'FEDFUNDS', 'LRUNTTTTKRM156S']",0.684210526,0,0
10125,"['RMFSL', 'FEDFUNDS', 'IR3TCD01KRM156N']",0.789473684,0,0
10127,"['RMFSL', 'USSLIND', 'TOTALSA']",0.789473684,0,0
10130,"['RMFSL', 'USSLIND', 'AMBNS']",0.789473684,0,0
10135,"['RMFSL', 'USSLIND', 'XTEXVA01CNM667S']",0.763157895,0,0
10136,"['RMFSL', 'USSLIND', '정책금리']",0.789473684,0,0
10137,"['RMFSL', 'USSLIND', '통화량']",0.789473684,0,0
10140,"['RMFSL', 'USSLIND', 'KORPROINDMISMEI']",0.789473684,0,0
10141,"['RMFSL', 'USSLIND', 'KORCPIALLMINMEI']",0.789473684,0,0
10144,"['RMFSL', 'USSLIND', 'IR3TCD01KRM156N']",0.789473684,0,0
10146,"['RMFSL', 'TOTALSA', 'UMCSENT']",0.789473684,0,0
10147,"['RMFSL', 'TOTALSA', '서울아파트매매가격지수']",0.763157895,0,0
10148,"['RMFSL', 'TOTALSA', 'AMBNS']",0.789473684,0,0
10149,"['RMFSL', 'TOTALSA', '수출물가지수']",0.789473684,0,0
10150,"['RMFSL', 'TOTALSA', 'EXJPUS']",0.789473684,0,0
10151,"['RMFSL', 'TOTALSA', 'EXKOUS']",0.763157895,0,0
10152,"['RMFSL', 'TOTALSA', 'EXCHUS']",0.789473684,0,0
10153,"['RMFSL', 'TOTALSA', 'XTEXVA01CNM667S']",0.789473684,0,0
10154,"['RMFSL', 'TOTALSA', '정책금리']",0.789473684,0,0
10155,"['RMFSL', 'TOTALSA', '통화량']",0.789473684,0,0
10157,"['RMFSL', 'TOTALSA', 'XTIMVA01KRM667S']",0.789473684,0,0
10158,"['RMFSL', 'TOTALSA', 'KORPROINDMISMEI']",0.789473684,0,0
10159,"['RMFSL', 'TOTALSA', 'KORCPIALLMINMEI']",0.789473684,0,0
10160,"['RMFSL', 'TOTALSA', 'LRUNTTTTKRM156S']",0.789473684,0,0
10161,"['RMFSL', 'TOTALSA', '한국실업률']",0.763157895,0,0
10162,"['RMFSL', 'TOTALSA', 'IR3TCD01KRM156N']",0.789473684,0,0
10163,"['RMFSL', 'TOTALSA', '환율평균']",0.763157895,0,0
10165,"['RMFSL', 'UMCSENT', 'AMBNS']",0.789473684,0,0
10167,"['RMFSL', 'UMCSENT', 'EXJPUS']",0.789473684,0,0
10170,"['RMFSL', 'UMCSENT', 'XTEXVA01CNM667S']",0.789473684,0,0
10171,"['RMFSL', 'UMCSENT', '정책금리']",0.789473684,0,0
10172,"['RMFSL', 'UMCSENT', '통화량']",0.789473684,0,0
10175,"['RMFSL', 'UMCSENT', 'KORPROINDMISMEI']",0.789473684,0,0
10176,"['RMFSL', 'UMCSENT', 'KORCPIALLMINMEI']",0.789473684,0,0
10177,"['RMFSL', 'UMCSENT', 'LRUNTTTTKRM156S']",0.710526316,0,0
10179,"['RMFSL', 'UMCSENT', 'IR3TCD01KRM156N']",0.789473684,0,0
10181,"['RMFSL', '서울아파트매매가격지수', 'AMBNS']",0.789473684,0,0
10182,"['RMFSL', '서울아파트매매가격지수', '수출물가지수']",0.789473684,0,0
10188,"['RMFSL', '서울아파트매매가격지수', '통화량']",0.789473684,0,0
10191,"['RMFSL', '서울아파트매매가격지수', 'KORPROINDMISMEI']",0.789473684,0,0
10192,"['RMFSL', '서울아파트매매가격지수', 'KORCPIALLMINMEI']",0.789473684,0,0
10197,"['RMFSL', 'AMBNS', '수출물가지수']",0.789473684,0,0
10198,"['RMFSL', 'AMBNS', 'EXJPUS']",0.789473684,0,0
10199,"['RMFSL', 'AMBNS', 'EXKOUS']",0.789473684,0,0
10200,"['RMFSL', 'AMBNS', 'EXCHUS']",0.789473684,0,0
10201,"['RMFSL', 'AMBNS', 'XTEXVA01CNM667S']",0.789473684,0,0
10202,"['RMFSL', 'AMBNS', '정책금리']",0.789473684,0,0
10203,"['RMFSL', 'AMBNS', '통화량']",0.789473684,0,0
10204,"['RMFSL', 'AMBNS', 'GACDFSA066MSFRBPHI']",0.789473684,0,0
10205,"['RMFSL', 'AMBNS', 'XTIMVA01KRM667S']",0.789473684,0,0
10206,"['RMFSL', 'AMBNS', 'KORPROINDMISMEI']",0.789473684,0,0
10207,"['RMFSL', 'AMBNS', 'KORCPIALLMINMEI']",0.789473684,0,0
10208,"['RMFSL', 'AMBNS', 'LRUNTTTTKRM156S']",0.789473684,0,0
10209,"['RMFSL', 'AMBNS', '한국실업률']",0.789473684,0,0
10210,"['RMFSL', 'AMBNS', 'IR3TCD01KRM156N']",0.789473684,0,0
10211,"['RMFSL', 'AMBNS', '환율평균']",0.789473684,0,0
10213,"['RMFSL', '수출물가지수', 'EXKOUS']",0.789473684,0,0
10214,"['RMFSL', '수출물가지수', 'EXCHUS']",0.789473684,0,0
10215,"['RMFSL', '수출물가지수', 'XTEXVA01CNM667S']",0.789473684,0,0
10216,"['RMFSL', '수출물가지수', '정책금리']",0.789473684,0,0
10217,"['RMFSL', '수출물가지수', '통화량']",0.763157895,0,0
10219,"['RMFSL', '수출물가지수', 'XTIMVA01KRM667S']",0.789473684,0,0
10220,"['RMFSL', '수출물가지수', 'KORPROINDMISMEI']",0.789473684,0,0
10221,"['RMFSL', '수출물가지수', 'KORCPIALLMINMEI']",0.789473684,0,0
10222,"['RMFSL', '수출물가지수', 'LRUNTTTTKRM156S']",0.763157895,0,0
10223,"['RMFSL', '수출물가지수', '한국실업률']",0.789473684,0,0
10224,"['RMFSL', '수출물가지수', 'IR3TCD01KRM156N']",0.789473684,0,0
10225,"['RMFSL', '수출물가지수', '환율평균']",0.789473684,0,0
10228,"['RMFSL', 'EXJPUS', 'XTEXVA01CNM667S']",0.789473684,0,0
10229,"['RMFSL', 'EXJPUS', '정책금리']",0.789473684,0,0
10230,"['RMFSL', 'EXJPUS', '통화량']",0.789473684,0,0
10233,"['RMFSL', 'EXJPUS', 'KORPROINDMISMEI']",0.789473684,0,0
10234,"['RMFSL', 'EXJPUS', 'KORCPIALLMINMEI']",0.789473684,0,0
10235,"['RMFSL', 'EXJPUS', 'LRUNTTTTKRM156S']",0.447368421,0,0
10237,"['RMFSL', 'EXJPUS', 'IR3TCD01KRM156N']",0.789473684,0,0
10241,"['RMFSL', 'EXKOUS', '정책금리']",0.789473684,0,0
10242,"['RMFSL', 'EXKOUS', '통화량']",0.763157895,0,0
10245,"['RMFSL', 'EXKOUS', 'KORPROINDMISMEI']",0.789473684,0,0
10246,"['RMFSL', 'EXKOUS', 'KORCPIALLMINMEI']",0.789473684,0,0
10249,"['RMFSL', 'EXKOUS', 'IR3TCD01KRM156N']",0.789473684,0,0
10251,"['RMFSL', 'EXCHUS', 'XTEXVA01CNM667S']",0.736842105,0,0
10253,"['RMFSL', 'EXCHUS', '통화량']",0.789473684,0,0
10256,"['RMFSL', 'EXCHUS', 'KORPROINDMISMEI']",0.789473684,0,0
10257,"['RMFSL', 'EXCHUS', 'KORCPIALLMINMEI']",0.789473684,0,0
10262,"['RMFSL', 'XTEXVA01CNM667S', '정책금리']",0.789473684,0,0
10263,"['RMFSL', 'XTEXVA01CNM667S', '통화량']",0.789473684,0,0
10266,"['RMFSL', 'XTEXVA01CNM667S', 'KORPROINDMISMEI']",0.789473684,0,0
10267,"['RMFSL', 'XTEXVA01CNM667S', 'KORCPIALLMINMEI']",0.789473684,0,0
10268,"['RMFSL', 'XTEXVA01CNM667S', 'LRUNTTTTKRM156S']",0.736842105,0,0
10269,"['RMFSL', 'XTEXVA01CNM667S', '한국실업률']",0.736842105,0,0
10270,"['RMFSL', 'XTEXVA01CNM667S', 'IR3TCD01KRM156N']",0.789473684,0,0
10272,"['RMFSL', '정책금리', '통화량']",0.789473684,0,0
10274,"['RMFSL', '정책금리', 'XTIMVA01KRM667S']",0.789473684,0,0
10275,"['RMFSL', '정책금리', 'KORPROINDMISMEI']",0.789473684,0,0
10276,"['RMFSL', '정책금리', 'KORCPIALLMINMEI']",0.789473684,0,0
10277,"['RMFSL', '정책금리', 'LRUNTTTTKRM156S']",0.789473684,0,0
10279,"['RMFSL', '정책금리', 'IR3TCD01KRM156N']",0.789473684,0,0
10280,"['RMFSL', '정책금리', '환율평균']",0.789473684,0,0
10281,"['RMFSL', '통화량', 'GACDFSA066MSFRBPHI']",0.789473684,0,0
10282,"['RMFSL', '통화량', 'XTIMVA01KRM667S']",0.789473684,0,0
10283,"['RMFSL', '통화량', 'KORPROINDMISMEI']",0.789473684,0,0
10284,"['RMFSL', '통화량', 'KORCPIALLMINMEI']",0.789473684,0,0
10285,"['RMFSL', '통화량', 'LRUNTTTTKRM156S']",0.789473684,0,0
10286,"['RMFSL', '통화량', '한국실업률']",0.789473684,0,0
10287,"['RMFSL', '통화량', 'IR3TCD01KRM156N']",0.789473684,0,0
10288,"['RMFSL', '통화량', '환율평균']",0.763157895,0,0
10291,"['RMFSL', 'GACDFSA066MSFRBPHI', 'KORCPIALLMINMEI']",0.789473684,0,0
10296,"['RMFSL', 'XTIMVA01KRM667S', 'KORPROINDMISMEI']",0.789473684,0,0
10297,"['RMFSL', 'XTIMVA01KRM667S', 'KORCPIALLMINMEI']",0.789473684,0,0
10300,"['RMFSL', 'XTIMVA01KRM667S', 'IR3TCD01KRM156N']",0.789473684,0,0
10302,"['RMFSL', 'KORPROINDMISMEI', 'KORCPIALLMINMEI']",0.789473684,0,0
10303,"['RMFSL', 'KORPROINDMISMEI', 'LRUNTTTTKRM156S']",0.789473684,0,0
10304,"['RMFSL', 'KORPROINDMISMEI', '한국실업률']",0.789473684,0,0
10305,"['RMFSL', 'KORPROINDMISMEI', 'IR3TCD01KRM156N']",0.789473684,0,0
10306,"['RMFSL', 'KORPROINDMISMEI', '환율평균']",0.789473684,0,0
10307,"['RMFSL', 'KORCPIALLMINMEI', 'LRUNTTTTKRM156S']",0.789473684,0,0
10308,"['RMFSL', 'KORCPIALLMINMEI', '한국실업률']",0.789473684,0,0
10309,"['RMFSL', 'KORCPIALLMINMEI', 'IR3TCD01KRM156N']",0.789473684,0,0
10310,"['RMFSL', 'KORCPIALLMINMEI', '환율평균']",0.789473684,0,0
10312,"['RMFSL', 'LRUNTTTTKRM156S', 'IR3TCD01KRM156N']",0.789473684,0,0
10314,"['RMFSL', '한국실업률', 'IR3TCD01KRM156N']",0.789473684,0,0
10316,"['RMFSL', 'IR3TCD01KRM156N', '환율평균']",0.789473684,0,0
10317,"['CPIAUCSL', 'HOUST', 'HSN1F']",0.789473684,0,0
10318,"['CPIAUCSL', 'HOUST', 'FEDFUNDS']",0.789473684,0,0
10319,"['CPIAUCSL', 'HOUST', 'USSLIND']",0.789473684,0,0
10320,"['CPIAUCSL', 'HOUST', 'TOTALSA']",0.789473684,0,0
10321,"['CPIAUCSL', 'HOUST', 'UMCSENT']",0.789473684,0,0
10322,"['CPIAUCSL', 'HOUST', '서울아파트매매가격지수']",0.789473684,0,0
10323,"['CPIAUCSL', 'HOUST', 'AMBNS']",0.789473684,0,0
10324,"['CPIAUCSL', 'HOUST', '수출물가지수']",0.789473684,0,0
10325,"['CPIAUCSL', 'HOUST', 'EXJPUS']",0.789473684,0,0
10326,"['CPIAUCSL', 'HOUST', 'EXKOUS']",0.789473684,0,0
10327,"['CPIAUCSL', 'HOUST', 'EXCHUS']",0.789473684,0,0
10328,"['CPIAUCSL', 'HOUST', 'XTEXVA01CNM667S']",0.789473684,0,0
10329,"['CPIAUCSL', 'HOUST', '정책금리']",0.789473684,0,0
10330,"['CPIAUCSL', 'HOUST', '통화량']",0.789473684,0,0
10331,"['CPIAUCSL', 'HOUST', 'GACDFSA066MSFRBPHI']",0.789473684,0,0
10332,"['CPIAUCSL', 'HOUST', 'XTIMVA01KRM667S']",0.789473684,0,0
10333,"['CPIAUCSL', 'HOUST', 'KORPROINDMISMEI']",0.789473684,0,0
10334,"['CPIAUCSL', 'HOUST', 'KORCPIALLMINMEI']",0.789473684,0,0
10335,"['CPIAUCSL', 'HOUST', 'LRUNTTTTKRM156S']",0.789473684,0,0
10336,"['CPIAUCSL', 'HOUST', '한국실업률']",0.789473684,0,0
10337,"['CPIAUCSL', 'HOUST', 'IR3TCD01KRM156N']",0.789473684,0,0
10338,"['CPIAUCSL', 'HOUST', '환율평균']",0.789473684,0,0
10339,"['CPIAUCSL', 'HSN1F', 'FEDFUNDS']",0.789473684,0,0
10340,"['CPIAUCSL', 'HSN1F', 'USSLIND']",0.789473684,0,0
10341,"['CPIAUCSL', 'HSN1F', 'TOTALSA']",0.789473684,0,0
10342,"['CPIAUCSL', 'HSN1F', 'UMCSENT']",0.789473684,0,0
10343,"['CPIAUCSL', 'HSN1F', '서울아파트매매가격지수']",0.789473684,0,0
10344,"['CPIAUCSL', 'HSN1F', 'AMBNS']",0.789473684,0,0
10345,"['CPIAUCSL', 'HSN1F', '수출물가지수']",0.789473684,0,0
10346,"['CPIAUCSL', 'HSN1F', 'EXJPUS']",0.789473684,0,0
10347,"['CPIAUCSL', 'HSN1F', 'EXKOUS']",0.789473684,0,0
10348,"['CPIAUCSL', 'HSN1F', 'EXCHUS']",0.789473684,0,0
10349,"['CPIAUCSL', 'HSN1F', 'XTEXVA01CNM667S']",0.789473684,0,0
10350,"['CPIAUCSL', 'HSN1F', '정책금리']",0.789473684,0,0
10351,"['CPIAUCSL', 'HSN1F', '통화량']",0.789473684,0,0
10352,"['CPIAUCSL', 'HSN1F', 'GACDFSA066MSFRBPHI']",0.789473684,0,0
10353,"['CPIAUCSL', 'HSN1F', 'XTIMVA01KRM667S']",0.789473684,0,0
10354,"['CPIAUCSL', 'HSN1F', 'KORPROINDMISMEI']",0.789473684,0,0
10355,"['CPIAUCSL', 'HSN1F', 'KORCPIALLMINMEI']",0.789473684,0,0
10356,"['CPIAUCSL', 'HSN1F', 'LRUNTTTTKRM156S']",0.789473684,0,0
10357,"['CPIAUCSL', 'HSN1F', '한국실업률']",0.789473684,0,0
10358,"['CPIAUCSL', 'HSN1F', 'IR3TCD01KRM156N']",0.789473684,0,0
10359,"['CPIAUCSL', 'HSN1F', '환율평균']",0.789473684,0,0
10360,"['CPIAUCSL', 'FEDFUNDS', 'USSLIND']",0.789473684,0,0
10361,"['CPIAUCSL', 'FEDFUNDS', 'TOTALSA']",0.789473684,0,0
10362,"['CPIAUCSL', 'FEDFUNDS', 'UMCSENT']",0.789473684,0,0
10363,"['CPIAUCSL', 'FEDFUNDS', '서울아파트매매가격지수']",0.789473684,0,0
10364,"['CPIAUCSL', 'FEDFUNDS', 'AMBNS']",0.789473684,0,0
10365,"['CPIAUCSL', 'FEDFUNDS', '수출물가지수']",0.789473684,0,0
10366,"['CPIAUCSL', 'FEDFUNDS', 'EXJPUS']",0.789473684,0,0
10367,"['CPIAUCSL', 'FEDFUNDS', 'EXKOUS']",0.789473684,0,0
10368,"['CPIAUCSL', 'FEDFUNDS', 'EXCHUS']",0.789473684,0,0
10369,"['CPIAUCSL', 'FEDFUNDS', 'XTEXVA01CNM667S']",0.789473684,0,0
10370,"['CPIAUCSL', 'FEDFUNDS', '정책금리']",0.789473684,0,0
10371,"['CPIAUCSL', 'FEDFUNDS', '통화량']",0.789473684,0,0
10373,"['CPIAUCSL', 'FEDFUNDS', 'XTIMVA01KRM667S']",0.789473684,0,0
10374,"['CPIAUCSL', 'FEDFUNDS', 'KORPROINDMISMEI']",0.789473684,0,0
10375,"['CPIAUCSL', 'FEDFUNDS', 'KORCPIALLMINMEI']",0.789473684,0,0
10376,"['CPIAUCSL', 'FEDFUNDS', 'LRUNTTTTKRM156S']",0.789473684,0,0
10377,"['CPIAUCSL', 'FEDFUNDS', '한국실업률']",0.789473684,0,0
10378,"['CPIAUCSL', 'FEDFUNDS', 'IR3TCD01KRM156N']",0.789473684,0,0
10379,"['CPIAUCSL', 'FEDFUNDS', '환율평균']",0.789473684,0,0
10380,"['CPIAUCSL', 'USSLIND', 'TOTALSA']",0.789473684,0,0
10381,"['CPIAUCSL', 'USSLIND', 'UMCSENT']",0.789473684,0,0
10382,"['CPIAUCSL', 'USSLIND', '서울아파트매매가격지수']",0.789473684,0,0
10383,"['CPIAUCSL', 'USSLIND', 'AMBNS']",0.789473684,0,0
10384,"['CPIAUCSL', 'USSLIND', '수출물가지수']",0.789473684,0,0
10385,"['CPIAUCSL', 'USSLIND', 'EXJPUS']",0.789473684,0,0
10386,"['CPIAUCSL', 'USSLIND', 'EXKOUS']",0.789473684,0,0
10387,"['CPIAUCSL', 'USSLIND', 'EXCHUS']",0.789473684,0,0
10388,"['CPIAUCSL', 'USSLIND', 'XTEXVA01CNM667S']",0.789473684,0,0
10389,"['CPIAUCSL', 'USSLIND', '정책금리']",0.789473684,0,0
10390,"['CPIAUCSL', 'USSLIND', '통화량']",0.789473684,0,0
10391,"['CPIAUCSL', 'USSLIND', 'GACDFSA066MSFRBPHI']",0.789473684,0,0
10392,"['CPIAUCSL', 'USSLIND', 'XTIMVA01KRM667S']",0.789473684,0,0
10393,"['CPIAUCSL', 'USSLIND', 'KORPROINDMISMEI']",0.789473684,0,0
10394,"['CPIAUCSL', 'USSLIND', 'KORCPIALLMINMEI']",0.789473684,0,0
10395,"['CPIAUCSL', 'USSLIND', 'LRUNTTTTKRM156S']",0.789473684,0,0
10396,"['CPIAUCSL', 'USSLIND', '한국실업률']",0.789473684,0,0
10397,"['CPIAUCSL', 'USSLIND', 'IR3TCD01KRM156N']",0.789473684,0,0
10398,"['CPIAUCSL', 'USSLIND', '환율평균']",0.789473684,0,0
10399,"['CPIAUCSL', 'TOTALSA', 'UMCSENT']",0.789473684,0,0
10400,"['CPIAUCSL', 'TOTALSA', '서울아파트매매가격지수']",0.789473684,0,0
10401,"['CPIAUCSL', 'TOTALSA', 'AMBNS']",0.789473684,0,0
10402,"['CPIAUCSL', 'TOTALSA', '수출물가지수']",0.789473684,0,0
10403,"['CPIAUCSL', 'TOTALSA', 'EXJPUS']",0.789473684,0,0
10404,"['CPIAUCSL', 'TOTALSA', 'EXKOUS']",0.736842105,0,0
10405,"['CPIAUCSL', 'TOTALSA', 'EXCHUS']",0.789473684,0,0
10406,"['CPIAUCSL', 'TOTALSA', 'XTEXVA01CNM667S']",0.789473684,0,0
10407,"['CPIAUCSL', 'TOTALSA', '정책금리']",0.789473684,0,0
10408,"['CPIAUCSL', 'TOTALSA', '통화량']",0.789473684,0,0
10409,"['CPIAUCSL', 'TOTALSA', 'GACDFSA066MSFRBPHI']",0.789473684,0,0
10410,"['CPIAUCSL', 'TOTALSA', 'XTIMVA01KRM667S']",0.789473684,0,0
10411,"['CPIAUCSL', 'TOTALSA', 'KORPROINDMISMEI']",0.789473684,0,0
10412,"['CPIAUCSL', 'TOTALSA', 'KORCPIALLMINMEI']",0.789473684,0,0
10413,"['CPIAUCSL', 'TOTALSA', 'LRUNTTTTKRM156S']",0.789473684,0,0
10414,"['CPIAUCSL', 'TOTALSA', '한국실업률']",0.763157895,0,0
10415,"['CPIAUCSL', 'TOTALSA', 'IR3TCD01KRM156N']",0.789473684,0,0
10416,"['CPIAUCSL', 'TOTALSA', '환율평균']",0.789473684,0,0
10417,"['CPIAUCSL', 'UMCSENT', '서울아파트매매가격지수']",0.789473684,0,0
10418,"['CPIAUCSL', 'UMCSENT', 'AMBNS']",0.789473684,0,0
10419,"['CPIAUCSL', 'UMCSENT', '수출물가지수']",0.789473684,0,0
10420,"['CPIAUCSL', 'UMCSENT', 'EXJPUS']",0.789473684,0,0
10421,"['CPIAUCSL', 'UMCSENT', 'EXKOUS']",0.789473684,0,0
10422,"['CPIAUCSL', 'UMCSENT', 'EXCHUS']",0.789473684,0,0
10423,"['CPIAUCSL', 'UMCSENT', 'XTEXVA01CNM667S']",0.789473684,0,0
10424,"['CPIAUCSL', 'UMCSENT', '정책금리']",0.789473684,0,0
10425,"['CPIAUCSL', 'UMCSENT', '통화량']",0.789473684,0,0
10426,"['CPIAUCSL', 'UMCSENT', 'GACDFSA066MSFRBPHI']",0.789473684,0,0
