,bias,미국 내구재 주문,미국 생산 자원사용률,미국 신규 실업수당 청구건수,"미국 항공기 제외, 비국방 자본재 주문",중국 차이신 PMI Actual
1798,1,230535.0,77.6192,2832000.0,66857.0,50.5
1797,1,230535.0,77.6192,2832000.0,66857.0,50.5
1796,1,230535.0,77.6192,2832000.0,66857.0,50.5
1795,1,230535.0,77.6192,2832000.0,66857.0,50.5
5756,1,230535.0,77.6192,2807000.0,66857.0,50.5
1794,1,230535.0,77.6192,2807000.0,66857.0,50.5
1793,1,230535.0,77.6192,2807000.0,66857.0,50.5
4,1,223000.0,77.2295,2807000.0,67962.0,50.5
1792,1,223000.0,77.2295,2807000.0,67962.0,50.5
1791,1,223000.0,77.2295,2807000.0,67962.0,50.5
5757,1,223000.0,77.2295,2903000.0,67962.0,50.5
1790,1,223000.0,77.2295,2903000.0,67962.0,50.5
1789,1,223000.0,77.2295,2903000.0,67962.0,50.5
1788,1,223000.0,77.2295,2903000.0,67962.0,50.5
1787,1,223000.0,77.2295,2903000.0,67962.0,50.5
1786,1,223000.0,77.2295,2903000.0,67962.0,50.5
5758,1,223000.0,77.2295,2907000.0,67962.0,50.5
1785,1,223000.0,77.2295,2907000.0,67962.0,50.5
1784,1,223000.0,77.2295,2907000.0,67962.0,50.5
1783,1,223000.0,77.2295,2907000.0,67962.0,50.5
1782,1,223000.0,77.2295,2907000.0,67962.0,50.5
1781,1,223000.0,77.2295,2907000.0,67962.0,50.5
5759,1,223000.0,77.2295,2847000.0,67962.0,50.5
1780,1,223000.0,77.2295,2847000.0,67962.0,50.5
1779,1,223000.0,77.2295,2847000.0,67962.0,50.5
1778,1,223000.0,77.2295,2847000.0,67962.0,50.5
1777,1,223000.0,77.2295,2847000.0,67962.0,49.6
1776,1,223000.0,77.2295,2847000.0,67962.0,49.6
5760,1,223000.0,77.2295,2850000.0,67962.0,49.6
1775,1,223000.0,77.2295,2850000.0,67962.0,49.6
1774,1,223000.0,77.2295,2850000.0,67962.0,49.6
1773,1,223000.0,77.2295,2850000.0,67962.0,49.6
7752,1,223000.0,77.2295,2850000.0,67962.0,49.5
413,1,230424.0,77.8131,2852000.0,67110.0,49.5
1772,1,230424.0,77.8131,2852000.0,67110.0,49.5
1771,1,230424.0,77.8131,2852000.0,67110.0,49.5
1770,1,230424.0,77.8131,2852000.0,67110.0,49.5
1769,1,230424.0,77.8131,2852000.0,67110.0,49.5
1768,1,230424.0,77.8131,2852000.0,67110.0,49.5
5761,1,230424.0,77.8131,2859000.0,67110.0,49.5
1767,1,230424.0,77.8131,2859000.0,67110.0,49.5
1766,1,230424.0,77.8131,2859000.0,67110.0,49.5
1765,1,230424.0,77.8131,2859000.0,67110.0,49.5
1764,1,230424.0,77.8131,2859000.0,67110.0,49.5
1763,1,230424.0,77.8131,2859000.0,67110.0,49.5
5762,1,230424.0,77.8131,2861000.0,67110.0,49.5
1762,1,230424.0,77.8131,2861000.0,67110.0,49.5
1761,1,230424.0,77.8131,2861000.0,67110.0,49.5
1760,1,230424.0,77.8131,2861000.0,67110.0,49.5
1759,1,230424.0,77.8131,2861000.0,67110.0,48.3
1758,1,230424.0,77.8131,2861000.0,67110.0,48.3
5763,1,230424.0,77.8131,2823000.0,67110.0,48.3
1757,1,230424.0,77.8131,2823000.0,67110.0,48.3
1756,1,230424.0,77.8131,2823000.0,67110.0,48.3
1755,1,230424.0,77.8131,2823000.0,67110.0,48.3
1754,1,230424.0,77.8131,2823000.0,67110.0,48.3
1753,1,230424.0,77.8131,2823000.0,67110.0,48.3
414,1,232316.0,78.487,2787000.0,68192.0,48.3
1752,1,232316.0,78.487,2787000.0,68192.0,48.5
1751,1,232316.0,78.487,2787000.0,68192.0,48.5
1750,1,232316.0,78.487,2787000.0,68192.0,48.5
1749,1,232316.0,78.487,2787000.0,68192.0,48.5
1748,1,232316.0,78.487,2787000.0,68192.0,48.5
5764,1,232316.0,78.487,2816000.0,68192.0,48.5
1747,1,232316.0,78.487,2816000.0,68192.0,48.5
1746,1,232316.0,78.487,2816000.0,68192.0,48.5
1745,1,232316.0,78.487,2816000.0,68192.0,48.5
1744,1,232316.0,78.487,2816000.0,68192.0,48.5
1743,1,232316.0,78.487,2816000.0,68192.0,48.5
5765,1,232316.0,78.487,2764000.0,68192.0,48.5
1742,1,232316.0,78.487,2764000.0,68192.0,48.5
1741,1,232316.0,78.487,2764000.0,68192.0,48.5
1740,1,232316.0,78.487,2764000.0,68192.0,48.5
1739,1,232316.0,78.487,2764000.0,68192.0,48.5
1738,1,232316.0,78.487,2764000.0,68192.0,48.5
5766,1,232316.0,78.487,2800000.0,68192.0,48.5
1737,1,232316.0,78.487,2800000.0,68192.0,48.1
1736,1,232316.0,78.487,2800000.0,68192.0,48.1
1735,1,232316.0,78.487,2800000.0,68192.0,48.1
1734,1,232316.0,78.487,2800000.0,68192.0,48.1
1733,1,232316.0,78.487,2800000.0,68192.0,48.1
5767,1,232316.0,78.487,2729000.0,68192.0,48.1
1732,1,232316.0,78.487,2729000.0,68192.0,48.1
415,1,235841.0,78.4423,2729000.0,66236.0,48.0
1731,1,235841.0,78.4423,2729000.0,66236.0,48.0
1730,1,235841.0,78.4423,2729000.0,66236.0,48.0
1729,1,235841.0,78.4423,2729000.0,66236.0,48.0
5768,1,235841.0,78.4423,2730000.0,66236.0,48.0
1728,1,235841.0,78.4423,2730000.0,66236.0,48.0
1727,1,235841.0,78.4423,2730000.0,66236.0,48.0
1726,1,235841.0,78.4423,2730000.0,66236.0,48.0
1725,1,235841.0,78.4423,2730000.0,66236.0,48.0
1724,1,235841.0,78.4423,2730000.0,66236.0,48.0
5769,1,235841.0,78.4423,2680000.0,66236.0,48.0
1723,1,235841.0,78.4423,2680000.0,66236.0,48.0
1722,1,235841.0,78.4423,2680000.0,66236.0,48.0
1721,1,235841.0,78.4423,2680000.0,66236.0,48.0
1720,1,235841.0,78.4423,2680000.0,66236.0,48.0
1719,1,235841.0,78.4423,2680000.0,66236.0,48.0
5770,1,235841.0,78.4423,2767000.0,66236.0,48.0
1718,1,235841.0,78.4423,2767000.0,66236.0,48.0
1717,1,235841.0,78.4423,2767000.0,66236.0,48.0
1716,1,235841.0,78.4423,2767000.0,66236.0,48.3
1715,1,235841.0,78.4423,2767000.0,66236.0,48.3
1714,1,235841.0,78.4423,2767000.0,66236.0,48.3
5771,1,235841.0,78.4423,2707000.0,66236.0,48.3
1713,1,235841.0,78.4423,2707000.0,66236.0,48.3
1712,1,235841.0,78.4423,2707000.0,66236.0,48.3
1711,1,235841.0,78.4423,2707000.0,66236.0,48.3
416,1,231767.0,78.6377,2707000.0,65504.0,48.3
1710,1,231767.0,78.6377,2707000.0,65504.0,48.3
5772,1,231767.0,78.6377,2702000.0,65504.0,48.3
7751,1,231767.0,78.6377,2702000.0,65504.0,48.1
1709,1,231767.0,78.6377,2702000.0,65504.0,48.1
1708,1,231767.0,78.6377,2702000.0,65504.0,48.1
1707,1,231767.0,78.6377,2702000.0,65504.0,48.1
5773,1,231767.0,78.6377,2691000.0,65504.0,48.1
1706,1,231767.0,78.6377,2691000.0,65504.0,48.1
1705,1,231767.0,78.6377,2691000.0,65504.0,48.1
1704,1,231767.0,78.6377,2691000.0,65504.0,48.1
1703,1,231767.0,78.6377,2691000.0,65504.0,48.1
1702,1,231767.0,78.6377,2691000.0,65504.0,48.1
5774,1,231767.0,78.6377,2657000.0,65504.0,48.1
1701,1,231767.0,78.6377,2657000.0,65504.0,48.1
1700,1,231767.0,78.6377,2657000.0,65504.0,48.1
1699,1,231767.0,78.6377,2657000.0,65504.0,48.1
1698,1,231767.0,78.6377,2657000.0,65504.0,49.7
1697,1,231767.0,78.6377,2657000.0,65504.0,49.7
5775,1,231767.0,78.6377,2646000.0,65504.0,49.7
1696,1,231767.0,78.6377,2646000.0,65504.0,49.7
1695,1,231767.0,78.6377,2646000.0,65504.0,49.7
1694,1,231767.0,78.6377,2646000.0,65504.0,49.7
1693,1,231767.0,78.6377,2646000.0,65504.0,49.7
1692,1,231767.0,78.6377,2646000.0,65504.0,49.7
5776,1,231767.0,78.6377,2641000.0,65504.0,49.7
417,1,235877.0,78.8358,2641000.0,69424.0,49.7
1691,1,235877.0,78.8358,2641000.0,69424.0,49.7
1690,1,235877.0,78.8358,2641000.0,69424.0,49.4
1689,1,235877.0,78.8358,2641000.0,69424.0,49.4
5777,1,235877.0,78.8358,2598000.0,69424.0,49.4
1688,1,235877.0,78.8358,2598000.0,69424.0,49.4
1687,1,235877.0,78.8358,2598000.0,69424.0,49.4
1686,1,235877.0,78.8358,2598000.0,69424.0,49.4
1685,1,235877.0,78.8358,2598000.0,69424.0,49.4
1684,1,235877.0,78.8358,2598000.0,69424.0,49.4
5778,1,235877.0,78.8358,2595000.0,69424.0,49.4
1683,1,235877.0,78.8358,2595000.0,69424.0,49.4
1682,1,235877.0,78.8358,2595000.0,69424.0,49.4
1681,1,235877.0,78.8358,2595000.0,69424.0,49.4
1680,1,235877.0,78.8358,2595000.0,69424.0,49.4
1679,1,235877.0,78.8358,2595000.0,69424.0,49.4
5779,1,235877.0,78.8358,2583000.0,69424.0,49.4
1678,1,235877.0,78.8358,2583000.0,69424.0,50.8
1677,1,235877.0,78.8358,2583000.0,69424.0,50.8
1676,1,235877.0,78.8358,2583000.0,69424.0,50.8
1675,1,235877.0,78.8358,2583000.0,69424.0,50.8
1674,1,235877.0,78.8358,2583000.0,69424.0,50.8
5780,1,235877.0,78.8358,2579000.0,69424.0,50.8
1673,1,235877.0,78.8358,2579000.0,69424.0,50.8
418,1,290623.0,78.8874,2579000.0,67521.0,50.7
1672,1,290623.0,78.8874,2579000.0,67521.0,50.7
1671,1,290623.0,78.8874,2579000.0,67521.0,50.7
1670,1,290623.0,78.8874,2579000.0,67521.0,50.7
5781,1,290623.0,78.8874,2540000.0,67521.0,50.7
6033,1,290623.0,78.8874,2540000.0,67521.0,50.7
1669,1,290623.0,78.8874,2540000.0,67521.0,50.7
1668,1,290623.0,78.8874,2540000.0,67521.0,50.7
1667,1,290623.0,78.8874,2540000.0,67521.0,50.7
1666,1,290623.0,78.8874,2540000.0,67521.0,50.7
1665,1,290623.0,78.8874,2540000.0,67521.0,50.7
5782,1,290623.0,78.8874,2528000.0,67521.0,50.7
6034,1,290623.0,78.8874,2528000.0,67521.0,50.7
1664,1,290623.0,78.8874,2528000.0,67521.0,50.7
1663,1,290623.0,78.8874,2528000.0,67521.0,50.7
1662,1,290623.0,78.8874,2528000.0,67521.0,50.7
1661,1,290623.0,78.8874,2528000.0,67521.0,50.7
1660,1,290623.0,78.8874,2528000.0,67521.0,50.7
5783,1,290623.0,78.8874,2542000.0,67521.0,50.7
6035,1,290623.0,78.8874,2542000.0,67521.0,50.7
1659,1,290623.0,78.8874,2542000.0,67521.0,50.7
1658,1,290623.0,78.8874,2542000.0,67521.0,50.7
1657,1,290623.0,78.8874,2542000.0,67521.0,50.7
1656,1,290623.0,78.8874,2542000.0,67521.0,52.0
1655,1,290623.0,78.8874,2542000.0,67521.0,52.0
5784,1,290623.0,78.8874,2524000.0,67521.0,52.0
6036,1,290623.0,78.8874,2524000.0,67521.0,52.0
1654,1,290623.0,78.8874,2524000.0,67521.0,52.0
1653,1,290623.0,78.8874,2524000.0,67521.0,52.0
1652,1,290623.0,78.8874,2524000.0,67521.0,52.0
1651,1,290623.0,78.8874,2524000.0,67521.0,52.0
419,1,237140.0,78.6908,2524000.0,68353.0,51.7
5785,1,237140.0,78.6908,2530000.0,68353.0,51.7
6037,1,237140.0,78.6908,2530000.0,68353.0,51.7
1650,1,237140.0,78.6908,2530000.0,68353.0,51.7
1649,1,237140.0,78.6908,2530000.0,68353.0,51.7
1648,1,237140.0,78.6908,2530000.0,68353.0,51.7
1647,1,237140.0,78.6908,2530000.0,68353.0,51.7
1646,1,237140.0,78.6908,2530000.0,68353.0,51.7
5786,1,237140.0,78.6908,2508000.0,68353.0,51.7
6038,1,237140.0,78.6908,2508000.0,68353.0,51.7
1645,1,237140.0,78.6908,2508000.0,68353.0,51.7
1644,1,237140.0,78.6908,2508000.0,68353.0,51.7
1643,1,237140.0,78.6908,2508000.0,68353.0,51.7
1642,1,237140.0,78.6908,2508000.0,68353.0,51.7
2818,1,237140.0,78.6908,2508000.0,68353.0,51.7
5787,1,237140.0,78.6908,2517000.0,68353.0,51.7
6039,1,237140.0,78.6908,2517000.0,68353.0,51.7
1641,1,237140.0,78.6908,2517000.0,68353.0,51.7
1640,1,237140.0,78.6908,2517000.0,68353.0,51.7
1639,1,237140.0,78.6908,2517000.0,68353.0,51.7
1638,1,237140.0,78.6908,2517000.0,68353.0,50.3
1637,1,237140.0,78.6908,2517000.0,68353.0,50.3
5788,1,237140.0,78.6908,2483000.0,68353.0,50.3
6040,1,237140.0,78.6908,2483000.0,68353.0,50.3
1636,1,237140.0,78.6908,2483000.0,68353.0,50.3
1635,1,237140.0,78.6908,2483000.0,68353.0,50.3
1634,1,237140.0,78.6908,2483000.0,68353.0,50.3
1633,1,237140.0,78.6908,2483000.0,68353.0,50.3
1632,1,237140.0,78.6908,2483000.0,68353.0,50.3
5789,1,237140.0,78.6908,2486000.0,68353.0,50.3
6041,1,237140.0,78.6908,2486000.0,68353.0,50.3
420,1,235558.0,78.818,2486000.0,69215.0,50.2
1631,1,235558.0,78.818,2486000.0,69215.0,50.2
1630,1,235558.0,78.818,2486000.0,69215.0,50.2
1629,1,235558.0,78.818,2486000.0,69215.0,50.2
1628,1,235558.0,78.818,2486000.0,69215.0,50.2
5790,1,235558.0,78.818,2452000.0,69215.0,50.2
6042,1,235558.0,78.818,2452000.0,69215.0,50.2
2819,1,235558.0,78.818,2452000.0,69215.0,50.2
2820,1,235558.0,78.818,2452000.0,69215.0,50.2
2821,1,235558.0,78.818,2452000.0,69215.0,50.2
1627,1,235558.0,78.818,2452000.0,69215.0,50.2
1626,1,235558.0,78.818,2452000.0,69215.0,50.2
5791,1,235558.0,78.818,2465000.0,69215.0,50.2
6043,1,235558.0,78.818,2465000.0,69215.0,50.2
1625,1,235558.0,78.818,2465000.0,69215.0,50.2
1624,1,235558.0,78.818,2465000.0,69215.0,50.2
1623,1,235558.0,78.818,2465000.0,69215.0,50.2
1622,1,235558.0,78.818,2465000.0,69215.0,50.2
1621,1,235558.0,78.818,2465000.0,69215.0,50.2
5792,1,235558.0,78.818,2447000.0,69215.0,50.2
6044,1,235558.0,78.818,2447000.0,69215.0,50.2
1620,1,235558.0,78.818,2447000.0,69215.0,50.2
1619,1,235558.0,78.818,2447000.0,69215.0,50.5
1618,1,235558.0,78.818,2447000.0,69215.0,50.5
1617,1,235558.0,78.818,2447000.0,69215.0,50.5
1616,1,235558.0,78.818,2447000.0,69215.0,50.5
5793,1,235558.0,78.818,2427000.0,69215.0,50.5
6045,1,235558.0,78.818,2427000.0,69215.0,50.5
1615,1,235558.0,78.818,2427000.0,69215.0,50.5
1614,1,235558.0,78.818,2427000.0,69215.0,50.2
421,1,231044.0,78.7287,2427000.0,65372.0,50.2
1613,1,231044.0,78.7287,2427000.0,65372.0,50.2
2822,1,231044.0,78.7287,2427000.0,65372.0,50.2
5794,1,231044.0,78.7287,2441000.0,65372.0,50.2
6046,1,231044.0,78.7287,2441000.0,65372.0,50.2
1612,1,231044.0,78.7287,2441000.0,65372.0,50.2
1611,1,231044.0,78.7287,2441000.0,65372.0,50.2
1610,1,231044.0,78.7287,2441000.0,65372.0,50.2
2823,1,231044.0,78.7287,2441000.0,65372.0,50.2
1609,1,231044.0,78.7287,2441000.0,65372.0,50.2
5795,1,231044.0,78.7287,2409000.0,65372.0,50.2
6047,1,231044.0,78.7287,2409000.0,65372.0,50.2
1608,1,231044.0,78.7287,2409000.0,65372.0,50.2
1607,1,231044.0,78.7287,2409000.0,65372.0,50.2
1606,1,231044.0,78.7287,2409000.0,65372.0,50.2
1605,1,231044.0,78.7287,2409000.0,65372.0,50.2
1604,1,231044.0,78.7287,2409000.0,65372.0,50.2
5796,1,231044.0,78.7287,2437000.0,65372.0,50.2
6048,1,231044.0,78.7287,2437000.0,65372.0,50.2
1603,1,231044.0,78.7287,2437000.0,65372.0,50.2
1602,1,231044.0,78.7287,2437000.0,65372.0,50.2
1601,1,231044.0,78.7287,2437000.0,65372.0,50.2
1600,1,231044.0,78.7287,2437000.0,65372.0,50.4
1599,1,231044.0,78.7287,2437000.0,65372.0,50.4
5797,1,231044.0,78.7287,2406000.0,65372.0,50.4
6049,1,231044.0,78.7287,2406000.0,65372.0,50.4
1598,1,231044.0,78.7287,2406000.0,65372.0,50.4
1597,1,231044.0,78.7287,2406000.0,65372.0,50.4
1596,1,231044.0,78.7287,2406000.0,65372.0,50.4
1595,1,231044.0,78.7287,2406000.0,65372.0,50.4
1594,1,231044.0,78.7287,2406000.0,65372.0,50.4
422,1,227599.0,79.2428,2436000.0,64362.0,50.4
6050,1,227599.0,79.2428,2436000.0,64362.0,50.4
1593,1,227599.0,79.2428,2436000.0,64362.0,50.4
1592,1,227599.0,79.2428,2436000.0,64362.0,50.4
1591,1,227599.0,79.2428,2436000.0,64362.0,50.4
1590,1,227599.0,79.2428,2436000.0,64362.0,50.4
1589,1,227599.0,79.2428,2436000.0,64362.0,50.4
5798,1,227599.0,79.2428,2384000.0,64362.0,50.4
6051,1,227599.0,79.2428,2384000.0,64362.0,50.4
1588,1,227599.0,79.2428,2384000.0,64362.0,50.4
1587,1,227599.0,79.2428,2384000.0,64362.0,50.4
1586,1,227599.0,79.2428,2384000.0,64362.0,50.4
1585,1,227599.0,79.2428,2384000.0,64362.0,50.4
1584,1,227599.0,79.2428,2384000.0,64362.0,50.4
5799,1,227599.0,79.2428,2351000.0,64362.0,50.4
6052,1,227599.0,79.2428,2351000.0,64362.0,50.4
1583,1,227599.0,79.2428,2351000.0,64362.0,50.4
1582,1,227599.0,79.2428,2351000.0,64362.0,50.4
1581,1,227599.0,79.2428,2351000.0,64362.0,50.4
1580,1,227599.0,79.2428,2351000.0,64362.0,50.0
1579,1,227599.0,79.2428,2351000.0,64362.0,50.0
5800,1,227599.0,79.2428,2389000.0,64362.0,50.0
6053,1,227599.0,79.2428,2389000.0,64362.0,50.0
1578,1,227599.0,79.2428,2389000.0,64362.0,50.0
1577,1,227599.0,79.2428,2389000.0,64362.0,50.0
1576,1,227599.0,79.2428,2389000.0,64362.0,50.0
1575,1,227599.0,79.2428,2389000.0,64362.0,50.0
1574,1,227599.0,79.2428,2389000.0,64362.0,50.0
5801,1,227599.0,79.2428,2484000.0,64362.0,50.0
6054,1,227599.0,79.2428,2484000.0,64362.0,50.0
423,1,224958.0,79.0322,2484000.0,65561.0,50.0
1573,1,224958.0,79.0322,2484000.0,65561.0,50.0
1572,1,224958.0,79.0322,2484000.0,65561.0,50.0
1571,1,224958.0,79.0322,2484000.0,65561.0,50.0
1570,1,224958.0,79.0322,2484000.0,65561.0,50.0
5802,1,224958.0,79.0322,2381000.0,65561.0,50.0
6055,1,224958.0,79.0322,2381000.0,65561.0,50.0
1569,1,224958.0,79.0322,2381000.0,65561.0,50.0
1568,1,224958.0,79.0322,2381000.0,65561.0,50.0
1567,1,224958.0,79.0322,2381000.0,65561.0,50.0
1566,1,224958.0,79.0322,2381000.0,65561.0,50.0
1565,1,224958.0,79.0322,2381000.0,65561.0,50.0
5803,1,224958.0,79.0322,2379000.0,65561.0,50.0
6056,1,224958.0,79.0322,2379000.0,65561.0,50.0
1564,1,224958.0,79.0322,2379000.0,65561.0,50.0
1563,1,224958.0,79.0322,2379000.0,65561.0,49.5
1562,1,224958.0,79.0322,2379000.0,65561.0,49.5
1561,1,224958.0,79.0322,2379000.0,65561.0,49.5
1560,1,224958.0,79.0322,2379000.0,65561.0,49.5
5804,1,224958.0,79.0322,2338000.0,65561.0,49.5
6057,1,224958.0,79.0322,2338000.0,65561.0,49.5
1559,1,224958.0,79.0322,2338000.0,65561.0,49.5
1558,1,224958.0,79.0322,2338000.0,65561.0,49.5
1557,1,224958.0,79.0322,2338000.0,65561.0,49.5
2824,1,224958.0,79.0322,2338000.0,65561.0,49.5
1556,1,224958.0,79.0322,2338000.0,65561.0,49.5
5805,1,224958.0,79.0322,2422000.0,65561.0,49.5
6058,1,224958.0,79.0322,2422000.0,65561.0,49.5
1555,1,224958.0,79.0322,2422000.0,65561.0,49.5
1554,1,224958.0,79.0322,2422000.0,65561.0,49.5
1553,1,224958.0,79.0322,2422000.0,65561.0,49.6
3,1,228061.0,78.551,2422000.0,65854.0,49.6
1552,1,228061.0,78.551,2422000.0,65854.0,49.6
5806,1,228061.0,78.551,2381000.0,65854.0,49.6
6059,1,228061.0,78.551,2381000.0,65854.0,49.6
1551,1,228061.0,78.551,2381000.0,65854.0,49.6
1550,1,228061.0,78.551,2381000.0,65854.0,49.6
1549,1,228061.0,78.551,2381000.0,65854.0,49.6
1548,1,228061.0,78.551,2381000.0,65854.0,49.6
1547,1,228061.0,78.551,2381000.0,65854.0,49.6
5807,1,228061.0,78.551,2404000.0,65854.0,49.6
6060,1,228061.0,78.551,2404000.0,65854.0,49.6
1546,1,228061.0,78.551,2404000.0,65854.0,49.6
1545,1,228061.0,78.551,2404000.0,65854.0,49.6
1544,1,228061.0,78.551,2404000.0,65854.0,49.6
1543,1,228061.0,78.551,2404000.0,65854.0,49.6
1542,1,228061.0,78.551,2404000.0,65854.0,49.6
5808,1,228061.0,78.551,2336000.0,65854.0,49.6
6061,1,228061.0,78.551,2336000.0,65854.0,49.6
1541,1,228061.0,78.551,2336000.0,65854.0,49.6
1540,1,228061.0,78.551,2336000.0,65854.0,49.6
1539,1,228061.0,78.551,2336000.0,65854.0,49.6
1538,1,228061.0,78.551,2336000.0,65854.0,49.6
1537,1,228061.0,78.551,2336000.0,65854.0,49.8
5809,1,228061.0,78.551,2337000.0,65854.0,49.8
6062,1,228061.0,78.551,2337000.0,65854.0,49.8
1536,1,228061.0,78.551,2337000.0,65854.0,49.8
1535,1,228061.0,78.551,2337000.0,65854.0,49.8
1534,1,228061.0,78.551,2337000.0,65854.0,49.8
1533,1,228061.0,78.551,2337000.0,65854.0,49.8
1532,1,228061.0,78.551,2337000.0,65854.0,49.8
5810,1,228061.0,78.551,2307000.0,65854.0,49.8
424,1,219271.0,78.0783,2307000.0,64254.0,49.8
1531,1,219271.0,78.0783,2307000.0,64254.0,49.7
1530,1,219271.0,78.0783,2307000.0,64254.0,49.7
1529,1,219271.0,78.0783,2307000.0,64254.0,49.7
1528,1,219271.0,78.0783,2307000.0,64254.0,49.7
1527,1,219271.0,78.0783,2307000.0,64254.0,49.7
5811,1,219271.0,78.0783,2346000.0,64254.0,49.7
6063,1,219271.0,78.0783,2346000.0,64254.0,49.7
1526,1,219271.0,78.0783,2346000.0,64254.0,49.7
1525,1,219271.0,78.0783,2346000.0,64254.0,49.7
1524,1,219271.0,78.0783,2346000.0,64254.0,49.7
1523,1,219271.0,78.0783,2346000.0,64254.0,49.7
1522,1,219271.0,78.0783,2346000.0,64254.0,49.7
5812,1,219271.0,78.0783,2329000.0,64254.0,49.7
6064,1,219271.0,78.0783,2329000.0,64254.0,49.7
1521,1,219271.0,78.0783,2329000.0,64254.0,49.7
1520,1,219271.0,78.0783,2329000.0,64254.0,49.7
2825,1,219271.0,78.0783,2329000.0,64254.0,49.7
2826,1,219271.0,78.0783,2329000.0,64254.0,49.7
2827,1,219271.0,78.0783,2329000.0,64254.0,49.7
5813,1,219271.0,78.0783,2347000.0,64254.0,49.7
6065,1,219271.0,78.0783,2347000.0,64254.0,49.7
1519,1,219271.0,78.0783,2347000.0,64254.0,49.7
1518,1,219271.0,78.0783,2347000.0,64254.0,49.7
1517,1,219271.0,78.0783,2347000.0,64254.0,50.1
1516,1,219271.0,78.0783,2347000.0,64254.0,50.1
1515,1,219271.0,78.0783,2347000.0,64254.0,50.1
5814,1,219271.0,78.0783,2365000.0,64254.0,50.1
425,1,228045.0,77.7947,2365000.0,64321.0,50.1
1514,1,228045.0,77.7947,2365000.0,64321.0,50.7
1513,1,228045.0,77.7947,2365000.0,64321.0,50.7
1512,1,228045.0,77.7947,2365000.0,64321.0,50.7
1511,1,228045.0,77.7947,2365000.0,64321.0,50.7
1510,1,228045.0,77.7947,2365000.0,64321.0,50.7
5815,1,228045.0,77.7947,2365000.0,64321.0,50.7
6066,1,228045.0,77.7947,2365000.0,64321.0,50.7
1509,1,228045.0,77.7947,2365000.0,64321.0,50.7
1508,1,228045.0,77.7947,2365000.0,64321.0,50.7
1507,1,228045.0,77.7947,2365000.0,64321.0,50.7
1506,1,228045.0,77.7947,2365000.0,64321.0,50.7
1505,1,228045.0,77.7947,2365000.0,64321.0,50.7
5816,1,228045.0,77.7947,2371000.0,64321.0,50.7
6067,1,228045.0,77.7947,2371000.0,64321.0,50.7
1504,1,228045.0,77.7947,2371000.0,64321.0,50.7
1503,1,228045.0,77.7947,2371000.0,64321.0,50.7
1502,1,228045.0,77.7947,2371000.0,64321.0,50.7
1501,1,228045.0,77.7947,2371000.0,64321.0,50.7
1500,1,228045.0,77.7947,2371000.0,64321.0,50.7
5817,1,228045.0,77.7947,2310000.0,64321.0,50.7
6068,1,228045.0,77.7947,2310000.0,64321.0,50.7
1499,1,228045.0,77.7947,2310000.0,64321.0,50.7
1498,1,228045.0,77.7947,2310000.0,64321.0,49.2
1497,1,228045.0,77.7947,2310000.0,64321.0,49.2
1496,1,228045.0,77.7947,2310000.0,64321.0,49.2
1495,1,228045.0,77.7947,2310000.0,64321.0,49.2
5818,1,228045.0,77.7947,2282000.0,64321.0,49.2
6069,1,228045.0,77.7947,2282000.0,64321.0,49.2
1494,1,228045.0,77.7947,2282000.0,64321.0,49.2
1493,1,228045.0,77.7947,2282000.0,64321.0,49.2
426,1,226242.0,77.2778,2282000.0,63970.0,49.6
1492,1,226242.0,77.2778,2282000.0,63970.0,49.6
1491,1,226242.0,77.2778,2282000.0,63970.0,49.6
5819,1,226242.0,77.2778,2271000.0,63970.0,49.6
6070,1,226242.0,77.2778,2271000.0,63970.0,49.6
1490,1,226242.0,77.2778,2271000.0,63970.0,49.6
1489,1,226242.0,77.2778,2271000.0,63970.0,49.6
1488,1,226242.0,77.2778,2271000.0,63970.0,49.6
1487,1,226242.0,77.2778,2271000.0,63970.0,49.6
1486,1,226242.0,77.2778,2271000.0,63970.0,49.6
5820,1,226242.0,77.2778,2316000.0,63970.0,49.6
6071,1,226242.0,77.2778,2316000.0,63970.0,49.6
1485,1,226242.0,77.2778,2316000.0,63970.0,49.6
1484,1,226242.0,77.2778,2316000.0,63970.0,49.6
1483,1,226242.0,77.2778,2316000.0,63970.0,49.6
1482,1,226242.0,77.2778,2316000.0,63970.0,49.6
1481,1,226242.0,77.2778,2316000.0,63970.0,49.6
5821,1,226242.0,77.2778,2274000.0,63970.0,49.6
6072,1,226242.0,77.2778,2274000.0,63970.0,49.6
1480,1,226242.0,77.2778,2274000.0,63970.0,49.6
1479,1,226242.0,77.2778,2274000.0,63970.0,49.6
1478,1,226242.0,77.2778,2274000.0,63970.0,49.6
1477,1,226242.0,77.2778,2274000.0,63970.0,49.2
1476,1,226242.0,77.2778,2274000.0,63970.0,49.2
5822,1,226242.0,77.2778,2254000.0,63970.0,49.2
6073,1,226242.0,77.2778,2254000.0,63970.0,49.2
1475,1,226242.0,77.2778,2254000.0,63970.0,49.2
1474,1,226242.0,77.2778,2254000.0,63970.0,49.2
1473,1,226242.0,77.2778,2254000.0,63970.0,49.2
1472,1,226242.0,77.2778,2254000.0,63970.0,49.2
427,1,217850.0,76.8939,2254000.0,62649.0,49.2
5823,1,217850.0,76.8939,2256000.0,62649.0,49.2
6074,1,217850.0,76.8939,2256000.0,62649.0,49.2
1471,1,217850.0,76.8939,2256000.0,62649.0,48.9
