,feature,accuracy,precision,recall
10445,"['CPIAUCSL', '서울아파트매매가격지수', 'KORCPIALLMINMEI']",0.7631578947368421,0.0,0.0
10446,"['CPIAUCSL', '서울아파트매매가격지수', 'LRUNTTTTKRM156S']",0.7631578947368421,0.0,0.0
10447,"['CPIAUCSL', '서울아파트매매가격지수', '한국실업률']",0.7631578947368421,0.5,0.1111111111111111
10448,"['CPIAUCSL', '서울아파트매매가격지수', 'IR3TCD01KRM156N']",0.7631578947368421,0.0,0.0
10449,"['CPIAUCSL', '서울아파트매매가격지수', '환율평균']",0.3157894736842105,0.24242424242424243,0.8888888888888888
10450,"['CPIAUCSL', 'AMBNS', '수출물가지수']",0.7631578947368421,0.0,0.0
10451,"['CPIAUCSL', 'AMBNS', 'EXJPUS']",0.7631578947368421,0.0,0.0
10452,"['CPIAUCSL', 'AMBNS', 'EXKOUS']",0.7631578947368421,0.0,0.0
10453,"['CPIAUCSL', 'AMBNS', 'EXCHUS']",0.7631578947368421,0.0,0.0
10454,"['CPIAUCSL', 'AMBNS', 'XTEXVA01CNM667S']",0.7631578947368421,0.0,0.0
10455,"['CPIAUCSL', 'AMBNS', '정책금리']",0.7631578947368421,0.0,0.0
10456,"['CPIAUCSL', 'AMBNS', '통화량']",0.7631578947368421,0.0,0.0
10457,"['CPIAUCSL', 'AMBNS', 'GACDFSA066MSFRBPHI']",0.7631578947368421,0.0,0.0
10458,"['CPIAUCSL', 'AMBNS', 'XTIMVA01KRM667S']",0.7631578947368421,0.0,0.0
10459,"['CPIAUCSL', 'AMBNS', 'KORPROINDMISMEI']",0.7631578947368421,0.0,0.0
10460,"['CPIAUCSL', 'AMBNS', 'KORCPIALLMINMEI']",0.7631578947368421,0.0,0.0
10461,"['CPIAUCSL', 'AMBNS', 'LRUNTTTTKRM156S']",0.7631578947368421,0.0,0.0
10462,"['CPIAUCSL', 'AMBNS', '한국실업률']",0.7631578947368421,0.0,0.0
10463,"['CPIAUCSL', 'AMBNS', 'IR3TCD01KRM156N']",0.7631578947368421,0.0,0.0
10464,"['CPIAUCSL', 'AMBNS', '환율평균']",0.7631578947368421,0.0,0.0
10465,"['CPIAUCSL', '수출물가지수', 'EXJPUS']",0.7631578947368421,0.0,0.0
10466,"['CPIAUCSL', '수출물가지수', 'EXKOUS']",0.5263157894736842,0.2631578947368421,0.5555555555555556
10467,"['CPIAUCSL', '수출물가지수', 'EXCHUS']",0.5526315789473685,0.25,0.4444444444444444
10468,"['CPIAUCSL', '수출물가지수', 'XTEXVA01CNM667S']",0.5263157894736842,0.2631578947368421,0.5555555555555556
10469,"['CPIAUCSL', '수출물가지수', '정책금리']",0.5263157894736842,0.2857142857142857,0.6666666666666666
10470,"['CPIAUCSL', '수출물가지수', '통화량']",0.5,0.25,0.5555555555555556
10471,"['CPIAUCSL', '수출물가지수', 'GACDFSA066MSFRBPHI']",0.7368421052631579,0.3333333333333333,0.1111111111111111
10472,"['CPIAUCSL', '수출물가지수', 'XTIMVA01KRM667S']",0.6052631578947368,0.2857142857142857,0.4444444444444444
10473,"['CPIAUCSL', '수출물가지수', 'KORPROINDMISMEI']",0.3157894736842105,0.20689655172413793,0.6666666666666666
